timestamp,found_marker_id,found_marker_index,found_marker_data,marker1_data,marker2_data,marker3_data,marker4_data,marker5_data
1687838940.805164,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838940.8135695,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838940.8219295,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838940.8301156,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838940.8386514,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838940.8466814,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838940.854958,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838940.8632603,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838940.8718393,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838940.8801014,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838940.8882573,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838940.8967822,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838940.9054587,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838940.9137604,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838940.922161,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838940.9303973,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838940.9389842,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838940.947048,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838940.955395,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838940.9655936,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838940.9716938,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838940.979903,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838940.9884217,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838940.9967408,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.0051434,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.0134134,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.0217242,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.0300703,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.0384145,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.0467417,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.0551014,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.0634048,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.0717678,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.0800772,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.0884855,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.096911,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.1052983,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.1134758,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.1217558,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.1300771,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.1384614,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.1467388,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.1552665,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.1635852,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.173509,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.1799119,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.1884797,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.1967647,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.2052805,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.213761,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.2217455,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.2304,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.238725,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.2470698,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.2554405,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.263686,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.2720013,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.280326,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.288914,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.3016064,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.3048177,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.31338,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.321633,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.329818,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.3380778,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.3466494,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.3552394,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.3630755,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.3716595,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.3799586,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.3882966,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.3966277,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.4053185,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.4134183,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.4214027,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.4301758,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.438532,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.446805,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.4554107,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.4634717,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.4717999,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.480132,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.4884706,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.4968042,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.505159,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.5138752,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.521899,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.530321,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.538521,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.5468092,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.55515,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.563629,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.5736716,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.5798414,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.5883524,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.5966601,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.6049876,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.6133816,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.6216497,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.6299856,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.6383224,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.6467326,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.6549878,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.663333,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.6716387,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.6799917,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.6883268,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.6967542,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.7054868,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.7131703,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.7221034,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.7298236,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.73858,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.747172,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.7548518,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.7637858,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.7715147,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.7808208,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.788378,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.79654,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.8052676,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.813911,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.8217428,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.8299801,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.8384073,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.846805,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.8550122,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.863603,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.8718777,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.880028,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.8883111,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.8966205,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.904944,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.9134567,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.9218352,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.9297283,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.9385247,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.9470925,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.955181,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.9637709,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.9718587,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.9895048,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838941.996582,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838942.0053215,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838942.0141299,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838942.0218577,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838942.0300858,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838942.0388334,667,1,"(-45.55402374267578, 52.472023010253906, 417.8011474609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
