timestamp,found_marker_index,found_marker_id,CoordX,CoordY,CoordZ,R00,R01,R02,R10,R11,R12,R20,R21,R22
1687856402.0599651,0,669,-33.3709716796875,-19.618330001831055,600.4072265625,-0.8462514877319336,-0.2719835638999939,0.4581303298473358,-0.32338646054267883,0.9455826878547668,-0.035979531705379486,-0.4234142601490021,-0.17860087752342224,-0.888156533241272
1687856402.0615425,0,669,-33.22177505493164,-19.54709243774414,601.2593994140625,-0.845060408115387,-0.27088746428489685,0.4609695076942444,-0.3248668611049652,0.9449014067649841,-0.04028502479195595,-0.42465800046920776,-0.1837969869375229,-0.886501133441925
1687856402.069945,0,669,-33.12895965576172,-19.465473175048828,601.6538696289062,-0.8444149494171143,-0.2706639766693115,0.4622817039489746,-0.32552847266197205,0.9446189403533936,-0.04154782369732857,-0.42543455958366394,-0.18556946516036987,-0.8857592344284058
1687856402.0780826,0,669,-33.007286071777344,-19.33717918395996,602.0372314453125,-0.843789279460907,-0.270229697227478,0.4636761546134949,-0.32611483335494995,0.9443474411964417,-0.04309362545609474,-0.4262261986732483,-0.1875736117362976,-0.8849561214447021
1687856402.0864916,0,669,-32.84991455078125,-19.167089462280273,602.3627319335938,-0.8432444930076599,-0.2702332139015198,0.464664101600647,-0.326689213514328,0.9441168904304504,-0.04378891736268997,-0.42686399817466736,-0.1887255162000656,-0.884403645992279
1687856402.0947337,0,669,-32.698638916015625,-18.968976974487305,602.6737060546875,-0.8433014154434204,-0.2700042128562927,0.4646938741207123,-0.327426552772522,0.943764328956604,-0.04583439230918884,-0.4261860251426697,-0.1908053308725357,-0.8842843174934387
1687856402.103328,0,669,-32.540287017822266,-18.76495361328125,602.9036254882812,-0.8431870937347412,-0.2703694999217987,0.4646889567375183,-0.328262597322464,0.9434301853179932,-0.04672382399439812,-0.4257688820362091,-0.1919369250535965,-0.8842403888702393
1687856402.1115654,0,669,-32.3922119140625,-18.55938148498535,603.0787963867188,-0.8431181907653809,-0.27105966210365295,0.46441179513931274,-0.32916200160980225,0.9430966377258301,-0.047128450125455856,-0.4252105951309204,-0.19260157644748688,-0.8843644857406616
1687856402.120233,0,669,-32.2552604675293,-18.338115692138672,603.2384643554688,-0.843406617641449,-0.27118536829948425,0.463814377784729,-0.3300756812095642,0.9426795840263367,-0.04904354736208916,-0.423928439617157,-0.1944575011730194,-0.8845738768577576
1687856402.1282055,0,669,-32.10154342651367,-18.09192657470703,603.3340454101562,-0.8434602618217468,-0.27194756269454956,0.46327024698257446,-0.330990731716156,0.942337155342102,-0.04945547506213188,-0.42310747504234314,-0.1950518786907196,-0.8848360776901245
