timestamp,found_marker_index,found_marker_id,CoordX,CoordY,CoordZ,R00,R01,R02,R10,R11,R12,R20,R21,R22
1687855922.4944217,0,668,-59.65272521972656,-17.930644989013672,608.4833984375,-0.8321245312690735,-0.21732130646705627,0.5102354884147644,-0.2721956670284271,0.9616292119026184,-0.034333523362874985,-0.4831959307193756,-0.16745366156101227,-0.8593491315841675
1687855922.5030584,0,668,-59.649452209472656,-17.87311553955078,608.4890747070312,-0.8319313526153564,-0.2174084484577179,0.5105132460594177,-0.2722039818763733,0.9616366624832153,-0.03405807912349701,-0.4835236966609955,-0.16729772090911865,-0.8591951727867126
1687855922.511245,0,668,-59.6450080871582,-17.82038688659668,608.4877319335938,-0.8319687247276306,-0.21742022037506104,0.5104473829269409,-0.27225056290626526,0.9616204500198364,-0.03414304554462433,-0.48343324661254883,-0.16737553477287292,-0.8592308759689331
1687855922.5196302,0,668,-59.638816833496094,-17.772872924804688,608.4982299804688,-0.8321548104286194,-0.21737165749073029,0.5101646184921265,-0.2721468508243561,0.9616488218307495,-0.03417152911424637,-0.483171284198761,-0.16727569699287415,-0.8593976497650146
1687855922.5280755,0,668,-59.62755584716797,-17.728168487548828,608.50390625,-0.832131564617157,-0.21702910959720612,0.5103483200073242,-0.2718413770198822,0.9617320895195007,-0.03425884246826172,-0.4833831787109375,-0.1672416627407074,-0.8592851161956787
1687855922.5362608,0,668,-59.61460876464844,-17.683595657348633,608.5247802734375,-0.8320159912109375,-0.21672850847244263,0.5106644034385681,-0.2714378833770752,0.9618540406227112,-0.03403306007385254,-0.483808696269989,-0.1669297069311142,-0.8591063022613525
1687855922.544618,0,668,-59.595619201660156,-17.63450813293457,608.5427856445312,-0.8318848013877869,-0.21636393666267395,0.5110325813293457,-0.2709815800189972,0.9619900584220886,-0.03382464125752449,-0.48428982496261597,-0.16661861538887024,-0.8588955402374268
1687855922.5527623,0,668,-59.57301330566406,-17.579727172851562,608.56201171875,-0.83185875415802,-0.2158396989107132,0.5112965703010559,-0.27046820521354675,0.9621323943138123,-0.03388439491391182,-0.48462143540382385,-0.16647650301456451,-0.8587360978126526
1687855922.5612876,0,668,-59.55213165283203,-17.523284912109375,608.5852661132812,-0.8318197131156921,-0.21543101966381073,0.5115324854850769,-0.2699103057384491,0.9622976779937744,-0.033639974892139435,-0.4849993884563446,-0.1660502701997757,-0.8586052060127258
1687855922.5694923,0,668,-59.53615188598633,-17.470977783203125,608.60888671875,-0.8317041993141174,-0.21500538289546967,0.5118991732597351,-0.2695077657699585,0.9624099731445312,-0.03365391492843628,-0.4854211211204529,-0.16595089435577393,-0.8583860993385315
1687855922.5779479,0,668,-59.52600860595703,-17.42844009399414,608.6398315429688,-0.8316150307655334,-0.21483494341373444,0.5121155977249146,-0.2692224085330963,0.9624982476234436,-0.0334126353263855,-0.48573216795921326,-0.16565944254398346,-0.8582664132118225
1687855922.586341,0,668,-59.52336502075195,-17.400503158569336,608.6868286132812,-0.8315246105194092,-0.21465899050235748,0.5123361945152283,-0.26896318793296814,0.9625771045684814,-0.03322754055261612,-0.4860305190086365,-0.16542908549308777,-0.8581418991088867
1687855922.594808,0,668,-59.52690887451172,-17.394634246826172,608.7413940429688,-0.8315858244895935,-0.21437911689281464,0.5123540163040161,-0.2688348889350891,0.9626012444496155,-0.03356599435210228,-0.4859967529773712,-0.16565163433551788,-0.8581181168556213
1687855922.6028144,0,668,-59.542625427246094,-17.416622161865234,608.8165893554688,-0.8314287066459656,-0.21393069624900818,0.5127962231636047,-0.26860472559928894,0.9626536965370178,-0.0339013896882534,-0.486392617225647,-0.16592608392238617,-0.8578407168388367
1687855922.6112645,0,668,-59.55004119873047,-17.46228790283203,608.8834228515625,-0.8315452933311462,-0.2136198729276657,0.5127367377281189,-0.26851072907447815,0.9626624584197998,-0.03439386561512947,-0.48624518513679504,-0.16627535223960876,-0.8578566908836365
1687855922.6195018,0,668,-59.56150436401367,-17.51607894897461,608.966552734375,-0.8315126895904541,-0.21345621347427368,0.5128577351570129,-0.2685812711715698,0.9626280069351196,-0.03480460122227669,-0.4862619936466217,-0.16668446362018585,-0.8577677607536316
1687855922.627945,0,668,-59.56481170654297,-17.567174911499023,609.0523681640625,-0.8315391540527344,-0.2135111540555954,0.5127919912338257,-0.26879191398620605,0.9625588655471802,-0.035090140998363495,-0.48610034584999084,-0.16701315343379974,-0.8577954769134521
1687855922.6362386,0,668,-59.56037521362305,-17.614328384399414,609.1328125,-0.831383466720581,-0.21369154751300812,0.5129691958427429,-0.2691667079925537,0.9624460339546204,-0.035312406718730927,-0.48615920543670654,-0.16743238270282745,-0.8576803803443909
1687855922.6447191,0,668,-59.53786087036133,-17.65148162841797,609.2048950195312,-0.8313137888908386,-0.21414999663829803,0.5128909945487976,-0.26970356702804565,0.9622941613197327,-0.03535450994968414,-0.4859808683395386,-0.16771923005580902,-0.8577253818511963
1687855922.652926,0,668,-59.509639739990234,-17.68103790283203,609.2884521484375,-0.8311710953712463,-0.21452735364437103,0.5129646062850952,-0.270332932472229,0.9621061086654663,-0.035664934664964676,-0.4858752489089966,-0.1683148890733719,-0.8576685786247253
1687855922.6611254,0,668,-59.46730422973633,-17.705585479736328,609.36474609375,-0.8311697244644165,-0.2149716019630432,0.5127807855606079,-0.2707672715187073,0.9619864225387573,-0.03559764847159386,-0.4856356680393219,-0.16843193769454956,-0.8577812314033508
1687855922.6697726,0,668,-59.4139404296875,-17.731313705444336,609.4435424804688,-0.8307734727859497,-0.21498365700244904,0.5134174227714539,-0.2709697484970093,0.9619265794754028,-0.03567466512322426,-0.48620036244392395,-0.16875815391540527,-0.8573971390724182
1687855922.6779778,0,668,-59.346275329589844,-17.754709243774414,609.5257568359375,-0.8305830955505371,-0.2148200124502182,0.5137937664985657,-0.2709704041481018,0.9619195461273193,-0.03585849702358246,-0.48652517795562744,-0.1690063774585724,-0.8571639657020569
1687855922.6862912,0,668,-59.27400588989258,-17.77649688720703,609.600830078125,-0.8304274678230286,-0.21447335183620453,0.5141900777816772,-0.2707684338092804,0.961969256401062,-0.03605044260621071,-0.48690319061279297,-0.16916371881961823,-0.8569182753562927
1687855922.6946206,0,668,-59.19295883178711,-17.792808532714844,609.6660766601562,-0.830371618270874,-0.21414142847061157,0.5144185423851013,-0.27059000730514526,0.9620092511177063,-0.03632105886936188,-0.4870975613594055,-0.16935649514198303,-0.8567697405815125
1687855922.702858,0,668,-59.105003356933594,-17.811216354370117,609.72265625,-0.8303714990615845,-0.21401476860046387,0.5144714713096619,-0.27041202783584595,0.9620621800422668,-0.03624485060572624,-0.48719659447669983,-0.16921596229076385,-0.856741189956665
1687855922.711158,0,668,-59.00994110107422,-17.829179763793945,609.78125,-0.8303682208061218,-0.2137659639120102,0.5145801901817322,-0.2703324854373932,0.9620723128318787,-0.03656800091266632,-0.4872463345527649,-0.16947263479232788,-0.8566621541976929
1687855922.719499,0,668,-58.90656661987305,-17.840988159179688,609.8350830078125,-0.8302363157272339,-0.21373532712459564,0.5148056745529175,-0.270487517118454,0.9620194435119629,-0.036811962723731995,-0.4873850643634796,-0.16981114447116852,-0.8565161824226379
1687855922.7279053,0,668,-58.7944221496582,-17.84504508972168,609.8721923828125,-0.8300752639770508,-0.21396684646606445,0.5149691700935364,-0.2707293629646301,0.9619556665420532,-0.0366995595395565,-0.48752501606941223,-0.169880673289299,-0.8564227223396301
1687855922.7362983,0,668,-58.684547424316406,-17.834171295166016,609.91015625,-0.8297802805900574,-0.21413986384868622,0.5153725147247314,-0.27109673619270325,0.9618472456932068,-0.03682945668697357,-0.4878229796886444,-0.17027616500854492,-0.8561744689941406
1687855922.7447548,0,668,-58.56930923461914,-17.807064056396484,609.92578125,-0.8297149538993835,-0.2144402414560318,0.515352725982666,-0.27132344245910645,0.9617911577224731,-0.036624178290367126,-0.4878080189228058,-0.17021490633487701,-0.8561952114105225
1687855922.7529466,0,668,-58.45414352416992,-17.768993377685547,609.9286499023438,-0.8294705152511597,-0.21453237533569336,0.5157078504562378,-0.27143552899360657,0.9617646336555481,-0.03648984059691429,-0.4881612956523895,-0.17024867236614227,-0.8559871315956116
1687855922.761284,0,668,-58.34537887573242,-17.7255916595459,609.9351196289062,-0.829228401184082,-0.2145310938358307,0.5160975456237793,-0.2714780271053314,0.9617556929588318,-0.03640935942530632,-0.4885488450527191,-0.17030081152915955,-0.855755627155304
1687855922.769738,0,668,-58.24164962768555,-17.682838439941406,609.9246215820312,-0.8292350769042969,-0.21453088521957397,0.5160868763923645,-0.2713150084018707,0.9618123173713684,-0.03612859919667244,-0.48862800002098083,-0.1699812263250351,-0.8557739853858948
1687855922.7780576,0,668,-58.143375396728516,-17.640548706054688,609.8988647460938,-0.8293830156326294,-0.2144458293914795,0.515884518623352,-0.2711699604988098,0.9618532061576843,-0.036128897219896317,-0.48845747113227844,-0.16985706984996796,-0.8558959364891052
1687855922.7862709,0,668,-58.07064437866211,-17.603097915649414,609.8851928710938,-0.8290098309516907,-0.21402132511138916,0.5166600346565247,-0.271093487739563,0.9618590474128723,-0.036543991416692734,-0.48913294076919556,-0.17035850882530212,-0.8554103970527649
1687855922.794494,0,668,-57.999332427978516,-17.57229995727539,609.8446655273438,-0.8289428949356079,-0.21406863629817963,0.5167478322982788,-0.2711695432662964,0.9618375897407532,-0.03654550760984421,-0.4892042279243469,-0.17042042315006256,-0.85535728931427
1687855922.8028688,0,668,-57.93715286254883,-17.541759490966797,609.8021240234375,-0.828957200050354,-0.2143322080373764,0.5166155695915222,-0.2715284824371338,0.9617307186126709,-0.03669194504618645,-0.48898082971572876,-0.17069190740585327,-0.8554309010505676
1687855922.8112595,0,668,-57.877872467041016,-17.509389877319336,609.7423706054688,-0.8289262652397156,-0.21467770636081696,0.5165217518806458,-0.271931916475296,0.9616150856018066,-0.03673451021313667,-0.48880907893180847,-0.17090895771980286,-0.855485737323761
1687855922.8197963,0,668,-57.8170166015625,-17.47052764892578,609.6803588867188,-0.828951895236969,-0.2149493396282196,0.5163676142692566,-0.2722654342651367,0.9615170955657959,-0.03682935982942581,-0.4885798394680023,-0.171118825674057,-0.8555747270584106
1687855922.8279486,0,668,-57.74596405029297,-17.422950744628906,609.6091918945312,-0.8290857076644897,-0.2151571810245514,0.5160661339759827,-0.272469162940979,0.9614571928977966,-0.036886513233184814,-0.4882390797138214,-0.1711941808462143,-0.8557541370391846
1687855922.8361294,0,668,-57.67209243774414,-17.369953155517578,609.5338745117188,-0.8289456963539124,-0.21511678397655487,0.5163078904151917,-0.2725209891796112,0.9614396691322327,-0.03696107119321823,-0.488447904586792,-0.17134344577789307,-0.8556050658226013
1687855922.8444905,0,668,-57.591064453125,-17.307180404663086,609.4508056640625,-0.8288441896438599,-0.21499988436698914,0.5165194869041443,-0.27248919010162354,0.9614449739456177,-0.037056758999824524,-0.4886378347873688,-0.17146025598049164,-0.8554732203483582
1687855922.8529325,0,668,-57.52143478393555,-17.23689079284668,609.3607788085938,-0.8285647630691528,-0.21481679379940033,0.5170436501502991,-0.2723372280597687,0.9614921808242798,-0.03694924712181091,-0.48919612169265747,-0.17142508924007416,-0.8551611304283142
1687855922.861268,0,668,-57.46611404418945,-17.169055938720703,609.26025390625,-0.8285800218582153,-0.21453246474266052,0.5171372890472412,-0.27212122082710266,0.9615471363067627,-0.037110332399606705,-0.4892904758453369,-0.17147290706634521,-0.8550975918769836
1687855922.8697333,0,668,-57.427101135253906,-17.103591918945312,609.14599609375,-0.8286460638046265,-0.21435096859931946,0.5171067118644714,-0.27194279432296753,0.9615949392318726,-0.03717901185154915,-0.48927783966064453,-0.17143167555332184,-0.8551130890846252
1687855922.877932,0,668,-57.40092086791992,-17.0351619720459,609.0206909179688,-0.8287616968154907,-0.2145087867975235,0.5168558955192566,-0.2719534933567047,0.961599588394165,-0.03697953000664711,-0.48907598853111267,-0.1712079793214798,-0.8552733659744263
1687855922.8861985,0,668,-57.389644622802734,-16.953004837036133,608.886962890625,-0.8287638425827026,-0.21481259167194366,0.5167262554168701,-0.272236168384552,0.9615222811698914,-0.0369100496172905,-0.4889150857925415,-0.17126129567623138,-0.8553546667098999
1687855922.8946517,0,668,-57.387306213378906,-16.865684509277344,608.7285766601562,-0.8290823698043823,-0.21518906950950623,0.5160581469535828,-0.272350013256073,0.9615013003349304,-0.036616094410419464,-0.488311231136322,-0.1709062159061432,-0.8557705283164978
1687855922.9029212,0,668,-57.40595245361328,-16.773962020874023,608.5779418945312,-0.8290823698043823,-0.21500006318092346,0.5161370038986206,-0.2721494138240814,0.9615580439567566,-0.03661670908331871,-0.4884231388568878,-0.17082466185092926,-0.855722963809967
1687855922.911248,0,668,-57.42359924316406,-16.683963775634766,608.4160766601562,-0.8293657302856445,-0.21466214954853058,0.5158222913742065,-0.2715472877025604,0.9617374539375305,-0.03637568652629852,-0.4882771372795105,-0.1702388972043991,-0.8559229969978333
1687855922.9197366,0,668,-57.44110107421875,-16.590970993041992,608.257080078125,-0.8293084502220154,-0.2140686959028244,0.5161609053611755,-0.27081337571144104,0.9619525074958801,-0.03615906089544296,-0.48878178000450134,-0.169770285487175,-0.855728030204773
1687855922.9279706,0,668,-57.448917388916016,-16.496322631835938,608.0900268554688,-0.8295161128044128,-0.21363195776939392,0.516008198261261,-0.270158588886261,0.9621440172195435,-0.03596105799078941,-0.4887917637825012,-0.16923432052135468,-0.8558284640312195
1687855922.9361546,0,668,-57.461769104003906,-16.403554916381836,607.9314575195312,-0.8293429613113403,-0.21342651546001434,0.5163713693618774,-0.26970285177230835,0.962291419506073,-0.03543507680296898,-0.48933693766593933,-0.168654665350914,-0.8556313514709473
1687855922.9447153,0,668,-57.47541046142578,-16.31060791015625,607.77099609375,-0.8291954398155212,-0.2136053889989853,0.5165343284606934,-0.2696499228477478,0.9623252749443054,-0.03491467610001564,-0.4896160364151001,-0.16823452711105347,-0.8555543422698975
1687855922.9531481,0,668,-57.48172378540039,-16.2159481048584,607.6156005859375,-0.8289735317230225,-0.2145160287618637,0.5165131092071533,-0.2702116072177887,0.9621983766555786,-0.034057747572660446,-0.489682137966156,-0.16780079901218414,-0.8556017279624939
1687855922.9614286,0,668,-57.459739685058594,-16.12097930908203,607.4650268554688,-0.8286039233207703,-0.21597720682621002,0.5164971947669983,-0.271452397108078,0.9618766903877258,-0.033268481492996216,-0.4896213710308075,-0.16777078807353973,-0.8556423783302307
1687855922.9697587,0,668,-57.404136657714844,-16.021902084350586,607.3370971679688,-0.8278864622116089,-0.21781370043754578,0.5168763995170593,-0.2730979323387146,0.9614449143409729,-0.03226726874709129,-0.4899199306964874,-0.16787150502204895,-0.8554517030715942
1687855922.9780576,0,668,-57.31546401977539,-15.922457695007324,607.20703125,-0.8273398876190186,-0.21991471946239471,0.5168619155883789,-0.2748377025127411,0.9609891772270203,-0.03104991279542446,-0.4898703694343567,-0.16774196922779083,-0.8555054664611816
1687855922.9861567,0,668,-57.21837615966797,-15.818391799926758,607.10400390625,-0.8265151381492615,-0.22204020619392395,0.5172725915908813,-0.27676400542259216,0.9604714512825012,-0.02993849851191044,-0.4901779890060425,-0.16790705919265747,-0.8552969098091125
1687855922.994638,0,668,-57.118106842041016,-15.715597152709961,606.995849609375,-0.8258316516876221,-0.2245381474494934,0.517285943031311,-0.2788366675376892,0.9599160552024841,-0.02848401665687561,-0.49015527963638306,-0.16776128113269806,-0.8553385138511658
1687855923.0028582,0,668,-57.027400970458984,-15.610685348510742,606.8966064453125,-0.8250012397766113,-0.2271372228860855,0.5174762606620789,-0.281357079744339,0.959208071231842,-0.02753380686044693,-0.49011343717575073,-0.16831104457378387,-0.8552544713020325
1687855923.0112588,0,668,-56.94021987915039,-15.502350807189941,606.8111572265625,-0.8242053389549255,-0.2296416312456131,0.5176391005516052,-0.2837582230567932,0.9585275053977966,-0.02657685987651348,-0.4900681674480438,-0.16878913342952728,-0.8551862239837646
1687855923.0197322,0,668,-56.840293884277344,-15.407505989074707,606.7299194335938,-0.8236642479896545,-0.23135095834732056,0.5177392363548279,-0.28546342253685,0.9580357074737549,-0.026043109595775604,-0.4899875521659851,-0.1692463904619217,-0.8551419973373413
1687855923.0280213,0,668,-56.72938919067383,-15.328629493713379,606.6693115234375,-0.8228901624679565,-0.23236848413944244,0.5185138583183289,-0.28649547696113586,0.9577430486679077,-0.02546701580286026,-0.4906853437423706,-0.1695084273815155,-0.85468989610672
1687855923.0363612,0,668,-56.598506927490234,-15.251553535461426,606.6143798828125,-0.8225254416465759,-0.23306666314601898,0.5187792181968689,-0.28718236088752747,0.9575459361076355,-0.02514125034213066,-0.4908953309059143,-0.16966354846954346,-0.8545385003089905
1687855923.044658,0,668,-56.45846176147461,-15.17181396484375,606.5758056640625,-0.8220480680465698,-0.23347805440425873,0.519350528717041,-0.28782889246940613,0.9573501944541931,-0.025202477350831032,-0.4913161098957062,-0.17020173370838165,-0.8541895747184753
1687855923.0529733,0,668,-56.309146881103516,-15.095287322998047,606.5401000976562,-0.8215874433517456,-0.23383241891860962,0.5199196934700012,-0.2883358597755432,0.9571993350982666,-0.025136329233646393,-0.4917891323566437,-0.17056319117546082,-0.8538452386856079
1687855923.0614073,0,668,-56.16170120239258,-15.021425247192383,606.5158081054688,-0.8213207125663757,-0.23373642563819885,0.5203840136528015,-0.2886003851890564,0.9571073055267334,-0.025601547211408615,-0.49207934737205505,-0.17121011018753052,-0.8535484671592712
1687855923.0697384,0,668,-56.013851165771484,-14.952716827392578,606.4947509765625,-0.8211793303489685,-0.23353561758995056,0.520697295665741,-0.2886573374271393,0.9570799469947815,-0.02597896195948124,-0.4922819137573242,-0.17163647711277008,-0.853346049785614
1687855923.0780072,0,668,-55.86613845825195,-14.885421752929688,606.4793701171875,-0.8209235668182373,-0.23331859707832336,0.5211976170539856,-0.2885463833808899,0.9571122527122498,-0.026021670550107956,-0.49277329444885254,-0.1717514991760254,-0.8530392050743103
1687855923.086223,0,668,-55.710994720458984,-14.817719459533691,606.47265625,-0.8207393884658813,-0.23277629911899567,0.5217298269271851,-0.2884061634540558,0.9571370482444763,-0.02665647305548191,-0.49316197633743286,-0.17234811186790466,-0.8526942133903503
1687855923.0945468,0,668,-55.542049407958984,-14.753668785095215,606.4519653320312,-0.8207658529281616,-0.232325479388237,0.5218891501426697,-0.2878817319869995,0.9572966694831848,-0.026593925431370735,-0.49342432618141174,-0.1720697432756424,-0.8525986671447754
1687855923.1029043,0,668,-55.37665557861328,-14.684553146362305,606.4459838867188,-0.8205914497375488,-0.23141445219516754,0.5225676894187927,-0.2873309552669525,0.9574450254440308,-0.02720167301595211,-0.494035005569458,-0.17247134447097778,-0.8521637320518494
1687855923.1112008,0,668,-55.220638275146484,-14.618967056274414,606.4422607421875,-0.8201510906219482,-0.2304631620645523,0.5236782431602478,-0.2866419851779938,0.9576436877250671,-0.02747516892850399,-0.4951651692390442,-0.17264196276664734,-0.8514729738235474
1687855923.1203852,0,668,-55.06938552856445,-14.565160751342773,606.4265747070312,-0.8200592994689941,-0.2296362817287445,0.5241850018501282,-0.2859337329864502,0.9578486084938049,-0.027711253613233566,-0.4957263469696045,-0.17260703444480896,-0.8511534333229065
1687855923.1278934,0,668,-54.93165588378906,-14.525014877319336,606.4124145507812,-0.8200369477272034,-0.22888588905334473,0.5245479941368103,-0.2854467034339905,0.9579786658287048,-0.028232039883732796,-0.4960438907146454,-0.1728818267583847,-0.8509126305580139
1687855923.1362402,0,668,-54.80908966064453,-14.502869606018066,606.39794921875,-0.819976806640625,-0.2283135950565338,0.5248913168907166,-0.2851003110408783,0.9580695629119873,-0.028644656762480736,-0.4963424503803253,-0.17313462495803833,-0.8506871461868286
1687855923.1445334,0,668,-54.69796371459961,-14.499932289123535,606.3789672851562,-0.8199991583824158,-0.22816428542137146,0.5249213576316833,-0.28502529859542847,0.958087146282196,-0.028802867978811264,-0.4963485896587372,-0.17323419451713562,-0.8506632447242737
1687855923.1529465,0,668,-54.60896301269531,-14.516671180725098,606.3677368164062,-0.8198069930076599,-0.22794561088085175,0.5253163576126099,-0.28514671325683594,0.9580363035202026,-0.029287317767739296,-0.49659621715545654,-0.1738021820783615,-0.85040283203125
1687855923.161469,0,668,-54.53038787841797,-14.549985885620117,606.3511962890625,-0.819770872592926,-0.22777485847473145,0.5254467725753784,-0.28530359268188477,0.9579724073410034,-0.029844220727682114,-0.4965657591819763,-0.17437727749347687,-0.8503028750419617
1687855923.1696877,0,668,-54.459686279296875,-14.59295654296875,606.3199462890625,-0.8199856877326965,-0.22770290076732635,0.5251427292823792,-0.28532055020332336,0.9579580426216125,-0.03014213964343071,-0.4962012767791748,-0.1745501309633255,-0.8504801988601685
1687855923.1780765,0,668,-54.401466369628906,-14.646764755249023,606.2957153320312,-0.8199877738952637,-0.2272878885269165,0.5253191590309143,-0.28514114022254944,0.95799720287323,-0.030593015253543854,-0.4963008463382721,-0.17487600445747375,-0.8503551483154297
1687855923.1863458,0,668,-54.35111618041992,-14.708914756774902,606.2797241210938,-0.8200255036354065,-0.2267119288444519,0.5255091190338135,-0.284681111574173,0.9581248164176941,-0.030879510566592216,-0.4965025782585144,-0.17492450773715973,-0.850227415561676
1687855923.1947305,0,668,-54.313716888427734,-14.780641555786133,606.2568969726562,-0.8200674057006836,-0.22586122155189514,0.5258100032806396,-0.28393813967704773,0.9583353400230408,-0.031185483559966087,-0.496858686208725,-0.17487171292304993,-0.8500301837921143
1687855923.20299,0,668,-54.29022979736328,-14.864004135131836,606.2310791015625,-0.8203527927398682,-0.22514687478542328,0.525671124458313,-0.28329652547836304,0.9585124850273132,-0.031572964042425156,-0.4967538118362427,-0.17482177913188934,-0.8501017689704895
1687855923.2112997,0,668,-54.29035949707031,-14.966532707214355,606.2151489257812,-0.8202826380729675,-0.224408820271492,0.5260961055755615,-0.2827567160129547,0.9586594104766846,-0.03195004165172577,-0.4971770942211151,-0.1749652624130249,-0.8498247265815735
1687855923.2196503,0,668,-54.302581787109375,-15.094401359558105,606.2031860351562,-0.8204498291015625,-0.22361740469932556,0.5261722803115845,-0.28219157457351685,0.9588062763214111,-0.03253354877233505,-0.49722224473953247,-0.1751735359430313,-0.8497554063796997
1687855923.2279143,0,668,-54.32173156738281,-15.247414588928223,606.2052612304688,-0.8206315636634827,-0.2223707139492035,0.5264172554016113,-0.2813536822795868,0.9590195417404175,-0.03349024057388306,-0.49739718437194824,-0.1755925714969635,-0.8495665192604065
1687855923.2363381,0,668,-54.33710479736328,-15.427130699157715,606.2117309570312,-0.8209618926048279,-0.22078320384025574,0.5265703201293945,-0.2800443768501282,0.9593719840049744,-0.03435921296477318,-0.49759089946746826,-0.17567065358161926,-0.8494369387626648
1687855923.2447393,0,668,-54.354042053222656,-15.629500389099121,606.2442016601562,-0.8211687207221985,-0.21891164779663086,0.5270290374755859,-0.27866557240486145,0.9597300291061401,-0.03554900735616684,-0.49802353978157043,-0.17605657875537872,-0.8491034507751465
1687855923.2529423,0,668,-54.36783218383789,-15.849103927612305,606.2730712890625,-0.8215960264205933,-0.217439666390419,0.5269724130630493,-0.27759093046188354,0.959999144077301,-0.03667309507727623,-0.49791890382766724,-0.17641323804855347,-0.8490907549858093
1687855923.261347,0,668,-54.40041732788086,-16.07674217224121,606.334716796875,-0.8213345408439636,-0.21627308428287506,0.5278593897819519,-0.2770422697067261,0.9601181149482727,-0.03769315034151077,-0.4986553192138672,-0.17719805240631104,-0.8484949469566345
1687855923.2697022,0,668,-54.431671142578125,-16.309526443481445,606.3927001953125,-0.8215760588645935,-0.2156008780002594,0.5277584791183472,-0.2770455777645111,0.96006178855896,-0.039078183472156525,-0.4982554614543915,-0.17831885814666748,-0.8484950661659241
1687855923.2778716,0,668,-54.46310806274414,-16.550996780395508,606.4502563476562,-0.8220296502113342,-0.21523602306842804,0.5272008180618286,-0.27707424759864807,0.960011899471283,-0.040087390691041946,-0.497490793466568,-0.179026797413826,-0.8487946391105652
1687855923.2862256,0,668,-54.4958381652832,-16.794910430908203,606.5361328125,-0.8220347762107849,-0.21471582353115082,0.5274049043655396,-0.27737799286842346,0.9598617553710938,-0.04155601188540459,-0.4973130524158478,-0.18045099079608917,-0.8485971689224243
