timestamp,found_marker_id,found_marker_index,found_marker_data,marker1_data,marker2_data,marker3_data,marker4_data,marker5_data
1687839401.209943,669,0,"(16.55173110961914, 11.389505386352539, 431.1116027832031)","(16.55173110961914, 11.389505386352539, 431.1116027832031)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.2186694,669,0,"(21.429386138916016, 9.945945739746094, 437.0966796875)","(21.429386138916016, 9.945945739746094, 437.0966796875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.2268076,669,0,"(25.920188903808594, 8.694196701049805, 442.72161865234375)","(25.920188903808594, 8.694196701049805, 442.72161865234375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.2353776,669,0,"(30.05531120300293, 7.686207294464111, 447.9564514160156)","(30.05531120300293, 7.686207294464111, 447.9564514160156)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.2435248,669,0,"(33.86383819580078, 6.952949047088623, 452.8017883300781)","(33.86383819580078, 6.952949047088623, 452.8017883300781)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.2519262,669,0,"(37.3799934387207, 6.487407207489014, 457.2845458984375)","(37.3799934387207, 6.487407207489014, 457.2845458984375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.2602835,669,0,"(40.643707275390625, 6.264230728149414, 461.38189697265625)","(40.643707275390625, 6.264230728149414, 461.38189697265625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.2685127,669,0,"(43.6737060546875, 6.253213882446289, 465.1029357910156)","(43.6737060546875, 6.253213882446289, 465.1029357910156)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.2769177,669,0,"(46.475589752197266, 6.421177864074707, 468.4841613769531)","(46.475589752197266, 6.421177864074707, 468.4841613769531)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.2850974,669,0,"(49.044044494628906, 6.7324676513671875, 471.56890869140625)","(49.044044494628906, 6.7324676513671875, 471.56890869140625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.2933745,669,0,"(51.40647888183594, 7.161418437957764, 474.3575439453125)","(51.40647888183594, 7.161418437957764, 474.3575439453125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.3017583,669,0,"(53.58489990234375, 7.681230068206787, 476.843017578125)","(53.58489990234375, 7.681230068206787, 476.843017578125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.3109534,669,0,"(55.571434020996094, 8.295404434204102, 479.1074523925781)","(55.571434020996094, 8.295404434204102, 479.1074523925781)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.3182273,669,0,"(57.39247131347656, 8.993696212768555, 481.11572265625)","(57.39247131347656, 8.993696212768555, 481.11572265625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.327204,669,0,"(59.04287338256836, 9.772601127624512, 482.8965148925781)","(59.04287338256836, 9.772601127624512, 482.8965148925781)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.3350065,669,0,"(60.53470230102539, 10.60840892791748, 484.4352111816406)","(60.53470230102539, 10.60840892791748, 484.4352111816406)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.343678,669,0,"(61.855037689208984, 11.48868179321289, 485.7606506347656)","(61.855037689208984, 11.48868179321289, 485.7606506347656)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.3517406,669,0,"(63.01426696777344, 12.373251914978027, 486.8890380859375)","(63.01426696777344, 12.373251914978027, 486.8890380859375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.3599138,669,0,"(64.00839233398438, 13.244759559631348, 487.8592529296875)","(64.00839233398438, 13.244759559631348, 487.8592529296875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.3681474,669,0,"(64.85545349121094, 14.081025123596191, 488.6771240234375)","(64.85545349121094, 14.081025123596191, 488.6771240234375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.3768196,669,0,"(65.55708312988281, 14.871307373046875, 489.370361328125)","(65.55708312988281, 14.871307373046875, 489.370361328125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.3850167,669,0,"(66.11299896240234, 15.60055160522461, 489.95050048828125)","(66.11299896240234, 15.60055160522461, 489.95050048828125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.39366,669,0,"(66.53268432617188, 16.263099670410156, 490.4332275390625)","(66.53268432617188, 16.263099670410156, 490.4332275390625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.401908,669,0,"(66.8219985961914, 16.865455627441406, 490.8535461425781)","(66.8219985961914, 16.865455627441406, 490.8535461425781)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.4099634,669,0,"(67.00686645507812, 17.416339874267578, 491.1835632324219)","(67.00686645507812, 17.416339874267578, 491.1835632324219)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.418516,669,0,"(67.07858276367188, 17.931947708129883, 491.47735595703125)","(67.07858276367188, 17.931947708129883, 491.47735595703125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.426812,669,0,"(67.05287170410156, 18.41313362121582, 491.7004089355469)","(67.05287170410156, 18.41313362121582, 491.7004089355469)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.43482,669,0,"(66.9448471069336, 18.860239028930664, 491.85943603515625)","(66.9448471069336, 18.860239028930664, 491.85943603515625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.4436674,669,0,"(66.75001525878906, 19.2730770111084, 491.9794616699219)","(66.75001525878906, 19.2730770111084, 491.9794616699219)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.4521437,669,0,"(66.48004150390625, 19.6510066986084, 492.021484375)","(66.48004150390625, 19.6510066986084, 492.021484375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.4601018,669,0,"(66.12734985351562, 20.00530433654785, 491.9921875)","(66.12734985351562, 20.00530433654785, 491.9921875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.4685209,669,0,"(65.69341278076172, 20.340227127075195, 491.8831787109375)","(65.69341278076172, 20.340227127075195, 491.8831787109375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.476741,669,0,"(65.1853256225586, 20.6460018157959, 491.6870422363281)","(65.1853256225586, 20.6460018157959, 491.6870422363281)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.4850824,669,0,"(64.59886169433594, 20.911977767944336, 491.4253234863281)","(64.59886169433594, 20.911977767944336, 491.4253234863281)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.493601,669,0,"(63.95419692993164, 21.129199981689453, 491.1153259277344)","(63.95419692993164, 21.129199981689453, 491.1153259277344)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.50173,669,0,"(63.27116775512695, 21.3037052154541, 490.76239013671875)","(63.27116775512695, 21.3037052154541, 490.76239013671875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.5101542,669,0,"(62.570030212402344, 21.45543670654297, 490.3710632324219)","(62.570030212402344, 21.45543670654297, 490.3710632324219)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.5183887,669,0,"(61.8526725769043, 21.595096588134766, 489.9677429199219)","(61.8526725769043, 21.595096588134766, 489.9677429199219)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.527084,669,0,"(61.132266998291016, 21.713451385498047, 489.5272216796875)","(61.132266998291016, 21.713451385498047, 489.5272216796875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.5353112,669,0,"(60.39580535888672, 21.79985237121582, 489.0667419433594)","(60.39580535888672, 21.79985237121582, 489.0667419433594)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.5434926,669,0,"(59.622615814208984, 21.8487606048584, 488.58367919921875)","(59.622615814208984, 21.8487606048584, 488.58367919921875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.5520687,669,0,"(58.8077392578125, 21.84886360168457, 488.0461120605469)","(58.8077392578125, 21.84886360168457, 488.0461120605469)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.560235,669,0,"(57.93962097167969, 21.795900344848633, 487.4618835449219)","(57.93962097167969, 21.795900344848633, 487.4618835449219)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.5682912,669,0,"(57.02186584472656, 21.696388244628906, 486.8247985839844)","(57.02186584472656, 21.696388244628906, 486.8247985839844)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.5766408,669,0,"(56.057861328125, 21.54916763305664, 486.1099853515625)","(56.057861328125, 21.54916763305664, 486.1099853515625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.5851002,669,0,"(55.042301177978516, 21.34731101989746, 485.37530517578125)","(55.042301177978516, 21.34731101989746, 485.37530517578125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.5935829,669,0,"(53.9967155456543, 21.094396591186523, 484.61871337890625)","(53.9967155456543, 21.094396591186523, 484.61871337890625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.6018174,669,0,"(52.950260162353516, 20.79374122619629, 483.8455505371094)","(52.950260162353516, 20.79374122619629, 483.8455505371094)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.6100488,669,0,"(51.910465240478516, 20.473491668701172, 483.1169738769531)","(51.910465240478516, 20.473491668701172, 483.1169738769531)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.618487,669,0,"(50.91109085083008, 20.154827117919922, 482.36822509765625)","(50.91109085083008, 20.154827117919922, 482.36822509765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.6269696,669,0,"(49.95299530029297, 19.851362228393555, 481.64453125)","(49.95299530029297, 19.851362228393555, 481.64453125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.635213,669,0,"(49.055599212646484, 19.5760440826416, 480.93707275390625)","(49.055599212646484, 19.5760440826416, 480.93707275390625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.6435804,669,0,"(48.227046966552734, 19.32931900024414, 480.24542236328125)","(48.227046966552734, 19.32931900024414, 480.24542236328125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.6516604,669,0,"(47.46257781982422, 19.08186912536621, 479.5635986328125)","(47.46257781982422, 19.08186912536621, 479.5635986328125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.6601157,669,0,"(46.75115966796875, 18.813682556152344, 478.92840576171875)","(46.75115966796875, 18.813682556152344, 478.92840576171875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.6687424,669,0,"(46.09661102294922, 18.51627540588379, 478.3540344238281)","(46.09661102294922, 18.51627540588379, 478.3540344238281)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.6767426,669,0,"(45.49879455566406, 18.19674301147461, 477.8304138183594)","(45.49879455566406, 18.19674301147461, 477.8304138183594)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.6852922,669,0,"(44.95171356201172, 17.865509033203125, 477.35260009765625)","(44.95171356201172, 17.865509033203125, 477.35260009765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.6934607,669,0,"(44.45809555053711, 17.528697967529297, 476.88604736328125)","(44.45809555053711, 17.528697967529297, 476.88604736328125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.7017205,669,0,"(43.99927520751953, 17.180477142333984, 476.4578552246094)","(43.99927520751953, 17.180477142333984, 476.4578552246094)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.7101905,669,0,"(43.565277099609375, 16.809829711914062, 476.052001953125)","(43.565277099609375, 16.809829711914062, 476.052001953125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.7185254,669,0,"(43.1390266418457, 16.39856719970703, 475.640380859375)","(43.1390266418457, 16.39856719970703, 475.640380859375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.7276447,669,0,"(42.692012786865234, 15.94758415222168, 475.237548828125)","(42.692012786865234, 15.94758415222168, 475.237548828125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.7352052,669,0,"(42.22639465332031, 15.46769905090332, 474.8263854980469)","(42.22639465332031, 15.46769905090332, 474.8263854980469)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.7433567,669,0,"(41.736698150634766, 14.982074737548828, 474.3953552246094)","(41.736698150634766, 14.982074737548828, 474.3953552246094)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.7520926,669,0,"(41.21049118041992, 14.511008262634277, 473.9220275878906)","(41.21049118041992, 14.511008262634277, 473.9220275878906)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.7601008,669,0,"(40.720794677734375, 14.002317428588867, 473.4599914550781)","(40.720794677734375, 14.002317428588867, 473.4599914550781)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.7687373,669,0,"(40.25521469116211, 13.489280700683594, 473.0086975097656)","(40.25521469116211, 13.489280700683594, 473.0086975097656)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.7771053,669,0,"(39.817100524902344, 12.999398231506348, 472.5543212890625)","(39.817100524902344, 12.999398231506348, 472.5543212890625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.7850118,669,0,"(39.402366638183594, 12.549763679504395, 472.1036071777344)","(39.402366638183594, 12.549763679504395, 472.1036071777344)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.7937179,669,0,"(38.998470306396484, 12.124529838562012, 471.6695251464844)","(38.998470306396484, 12.124529838562012, 471.6695251464844)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.802134,669,0,"(38.59187698364258, 11.696893692016602, 471.24542236328125)","(38.59187698364258, 11.696893692016602, 471.24542236328125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.8103626,669,0,"(38.18092727661133, 11.248616218566895, 470.8216552734375)","(38.18092727661133, 11.248616218566895, 470.8216552734375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.8185515,669,0,"(37.76367950439453, 10.757650375366211, 470.41986083984375)","(37.76367950439453, 10.757650375366211, 470.41986083984375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.8267787,669,0,"(37.36698913574219, 10.228647232055664, 470.05914306640625)","(37.36698913574219, 10.228647232055664, 470.05914306640625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.8349593,669,0,"(36.98644256591797, 9.69051742553711, 469.725830078125)","(36.98644256591797, 9.69051742553711, 469.725830078125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.8438442,669,0,"(36.61156463623047, 9.168122291564941, 469.3804626464844)","(36.61156463623047, 9.168122291564941, 469.3804626464844)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.8520083,669,0,"(36.207054138183594, 8.666217803955078, 469.02569580078125)","(36.207054138183594, 8.666217803955078, 469.02569580078125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.860243,669,0,"(35.743770599365234, 8.184612274169922, 468.6373596191406)","(35.743770599365234, 8.184612274169922, 468.6373596191406)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.8685365,669,0,"(35.213172912597656, 7.687554359436035, 468.2040710449219)","(35.213172912597656, 7.687554359436035, 468.2040710449219)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.876916,669,0,"(34.59478759765625, 7.164083003997803, 467.78912353515625)","(34.59478759765625, 7.164083003997803, 467.78912353515625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.8852963,669,0,"(33.9179573059082, 6.585341453552246, 467.4150695800781)","(33.9179573059082, 6.585341453552246, 467.4150695800781)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.8937285,669,0,"(33.20133590698242, 5.964760780334473, 467.0885314941406)","(33.20133590698242, 5.964760780334473, 467.0885314941406)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.9020414,669,0,"(32.44723892211914, 5.2868475914001465, 466.75067138671875)","(32.44723892211914, 5.2868475914001465, 466.75067138671875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.9102244,669,0,"(31.646514892578125, 4.571031093597412, 466.46234130859375)","(31.646514892578125, 4.571031093597412, 466.46234130859375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.9184723,669,0,"(30.831737518310547, 3.82513165473938, 466.20941162109375)","(30.831737518310547, 3.82513165473938, 466.20941162109375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.9270303,669,0,"(30.039682388305664, 3.05849552154541, 465.97906494140625)","(30.039682388305664, 3.05849552154541, 465.97906494140625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.9351742,669,0,"(29.29880142211914, 2.294581174850464, 465.8031921386719)","(29.29880142211914, 2.294581174850464, 465.8031921386719)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.943509,669,0,"(28.62802505493164, 1.5601128339767456, 465.68798828125)","(28.62802505493164, 1.5601128339767456, 465.68798828125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.9518743,669,0,"(28.035612106323242, 0.8918266892433167, 465.6315002441406)","(28.035612106323242, 0.8918266892433167, 465.6315002441406)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.960133,669,0,"(27.526723861694336, 0.2906395494937897, 465.609375)","(27.526723861694336, 0.2906395494937897, 465.609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.9681268,669,0,"(27.07430648803711, -0.26078689098358154, 465.61651611328125)","(27.07430648803711, -0.26078689098358154, 465.61651611328125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.9769561,669,0,"(26.651079177856445, -0.7949402928352356, 465.632080078125)","(26.651079177856445, -0.7949402928352356, 465.632080078125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.9852588,669,0,"(26.240636825561523, -1.338432788848877, 465.670654296875)","(26.240636825561523, -1.338432788848877, 465.670654296875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839401.993527,669,0,"(25.85055160522461, -1.9019266366958618, 465.71051025390625)","(25.85055160522461, -1.9019266366958618, 465.71051025390625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839402.0019357,669,0,"(25.473281860351562, -2.467149257659912, 465.75927734375)","(25.473281860351562, -2.467149257659912, 465.75927734375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839402.0099845,669,0,"(25.113922119140625, -3.021054744720459, 465.804443359375)","(25.113922119140625, -3.021054744720459, 465.804443359375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839402.0184464,669,0,"(24.784404754638672, -3.5447356700897217, 465.8233947753906)","(24.784404754638672, -3.5447356700897217, 465.8233947753906)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839402.026738,669,0,"(24.487403869628906, -4.026237487792969, 465.76165771484375)","(24.487403869628906, -4.026237487792969, 465.76165771484375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839402.035318,669,0,"(24.22158432006836, -4.505125999450684, 465.6166687011719)","(24.22158432006836, -4.505125999450684, 465.6166687011719)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839402.0433784,669,0,"(23.977935791015625, -4.964709281921387, 465.43927001953125)","(23.977935791015625, -4.964709281921387, 465.43927001953125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839402.051547,669,0,"(23.747142791748047, -5.3594136238098145, 465.2492370605469)","(23.747142791748047, -5.3594136238098145, 465.2492370605469)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839402.060207,669,0,"(23.52475929260254, -5.688562393188477, 465.0337219238281)","(23.52475929260254, -5.688562393188477, 465.0337219238281)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839402.0683234,669,0,"(23.30916976928711, -5.981101989746094, 464.7927551269531)","(23.30916976928711, -5.981101989746094, 464.7927551269531)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839402.077262,669,0,"(23.117006301879883, -6.238242149353027, 464.5109558105469)","(23.117006301879883, -6.238242149353027, 464.5109558105469)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839402.0852027,669,0,"(22.95620346069336, -6.456887245178223, 464.22064208984375)","(22.95620346069336, -6.456887245178223, 464.22064208984375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839402.0948427,669,0,"(22.828346252441406, -6.644894123077393, 463.9060974121094)","(22.828346252441406, -6.644894123077393, 463.9060974121094)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839402.1017218,669,0,"(22.7169189453125, -6.813069820404053, 463.5894470214844)","(22.7169189453125, -6.813069820404053, 463.5894470214844)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839402.1100743,669,0,"(22.63486099243164, -6.962988376617432, 463.27362060546875)","(22.63486099243164, -6.962988376617432, 463.27362060546875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839402.1182735,669,0,"(22.5987548828125, -7.077762126922607, 462.9581298828125)","(22.5987548828125, -7.077762126922607, 462.9581298828125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839402.1271605,669,0,"(22.628387451171875, -7.131117343902588, 462.64971923828125)","(22.628387451171875, -7.131117343902588, 462.64971923828125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839402.135241,669,0,"(22.754093170166016, -7.0921759605407715, 462.3466491699219)","(22.754093170166016, -7.0921759605407715, 462.3466491699219)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839402.1434827,669,0,"(22.982662200927734, -6.927484035491943, 462.046875)","(22.982662200927734, -6.927484035491943, 462.046875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839402.1517813,669,0,"(23.314260482788086, -6.686763763427734, 461.901123046875)","(23.314260482788086, -6.686763763427734, 461.901123046875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839402.159915,669,0,"(23.689786911010742, -6.415425777435303, 461.82708740234375)","(23.689786911010742, -6.415425777435303, 461.82708740234375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839402.1683927,669,0,"(24.056840896606445, -6.117259979248047, 461.764892578125)","(24.056840896606445, -6.117259979248047, 461.764892578125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839402.176683,669,0,"(24.437589645385742, -5.845485210418701, 461.75982666015625)","(24.437589645385742, -5.845485210418701, 461.75982666015625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839402.1850688,669,0,"(24.806947708129883, -5.605578899383545, 461.80706787109375)","(24.806947708129883, -5.605578899383545, 461.80706787109375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839402.1939735,669,0,"(25.1396484375, -5.376185894012451, 461.88330078125)","(25.1396484375, -5.376185894012451, 461.88330078125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839402.2017033,669,0,"(25.445877075195312, -5.17510986328125, 461.9618835449219)","(25.445877075195312, -5.17510986328125, 461.9618835449219)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839402.2102072,669,0,"(25.724660873413086, -5.010427474975586, 462.0865173339844)","(25.724660873413086, -5.010427474975586, 462.0865173339844)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839402.2183163,669,0,"(25.960004806518555, -4.878815650939941, 462.25238037109375)","(25.960004806518555, -4.878815650939941, 462.25238037109375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839402.2273753,669,0,"(26.160491943359375, -4.761248588562012, 462.4151306152344)","(26.160491943359375, -4.761248588562012, 462.4151306152344)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839402.2351317,669,0,"(26.309062957763672, -4.650474548339844, 462.5863037109375)","(26.309062957763672, -4.650474548339844, 462.5863037109375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839402.2437599,669,0,"(26.41587257385254, -4.618016242980957, 462.788330078125)","(26.41587257385254, -4.618016242980957, 462.788330078125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839402.2519572,669,0,"(26.475574493408203, -4.589151382446289, 462.953125)","(26.475574493408203, -4.589151382446289, 462.953125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
