timestamp,found_marker_index,found_marker_id,CoordX,CoordY,CoordZ,R00,R01,R02,R10,R11,R12,R20,R21,R22
1687915304.065821,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687915304.0818214,0,669,18.91497802734375,21.525798797607422,437.822998046875,0.9445075392723083,0.21632623672485352,0.24720117449760437,0.25573140382766724,-0.9565545916557312,-0.14001715183258057,0.20617201924324036,0.1954643577337265,-0.9587944149971008
1687915304.0856228,0,669,19.170516967773438,21.360891342163086,438.0235900878906,0.9390739798545837,0.22138965129852295,0.2629195749759674,0.26664304733276367,-0.9519227147102356,-0.15081310272216797,0.21689064800739288,0.21173033118247986,-0.9529578685760498
1687915304.0942535,0,669,19.44401741027832,21.221139907836914,438.21429443359375,0.9334288239479065,0.2253410965204239,0.27916309237480164,0.27668046951293945,-0.9474965929985046,-0.16030628979206085,0.22838248312473297,0.2268734872341156,-0.9467681050300598
1687915304.1024306,0,669,19.729999542236328,21.098913192749023,438.42828369140625,0.9275226593017578,0.2284265160560608,0.29584285616874695,0.2861289381980896,-0.9432058334350586,-0.16879861056804657,0.2404826432466507,0.24121373891830444,-0.9402042627334595
1687915304.1109846,0,669,20.016571044921875,20.997272491455078,438.6469421386719,0.9219388365745544,0.23080505430698395,0.3110591173171997,0.2947097420692444,-0.9391151666641235,-0.1766604483127594,0.2513462007045746,0.2545422911643982,-0.9338272213935852
1687915304.1191382,0,669,20.292978286743164,20.906095504760742,438.83880615234375,0.9167023301124573,0.232326477766037,0.3250865042209625,0.30228501558303833,-0.9352924823760986,-0.1839885115623474,0.2613055408000946,0.2669314742088318,-0.9276136159896851
1687915304.127438,0,669,20.54889488220215,20.825185775756836,439.01483154296875,0.911547064781189,0.2332734912633896,0.3386228084564209,0.30912134051322937,-0.9318045377731323,-0.19022157788276672,0.2711566090583801,0.27807146310806274,-0.9214935302734375
1687915304.1360147,0,669,20.79806137084961,20.756549835205078,439.1639099121094,0.9059640765190125,0.2339649647474289,0.3528306186199188,0.3158215880393982,-0.9285162091255188,-0.1952289491891861,0.2819322347640991,0.288301944732666,-0.9150935411453247
1687915304.144445,0,669,21.06024932861328,20.706104278564453,439.27740478515625,0.9000985026359558,0.23378697037696838,0.36764970421791077,0.32173922657966614,-0.9256641864776611,-0.1990719884634018,0.29377973079681396,0.2974717319011688,-0.90840744972229
1687915304.1526647,0,669,21.340131759643555,20.676986694335938,439.37347412109375,0.8939645290374756,0.2323911488056183,0.3831733763217926,0.32663583755493164,-0.9232920408248901,-0.20209112763404846,0.3068167269229889,0.30582043528556824,-0.9012975692749023
1687915304.1608295,0,669,21.624876022338867,20.685527801513672,439.4599914550781,0.8871902227401733,0.23055192828178406,0.3996739685535431,0.3309882581233978,-0.921507716178894,-0.20315100252628326,0.32146579027175903,0.31252098083496094,-0.8938626050949097
1687915304.1692064,0,669,21.917879104614258,20.724042892456055,439.5251770019531,0.8795076012611389,0.22834861278533936,0.4175204634666443,0.33554840087890625,-0.9197065830230713,-0.2038310468196869,0.3374517858028412,0.31936928629875183,-0.8855109214782715
1687915304.1773868,0,669,22.216053009033203,20.78662872314453,439.5918884277344,0.870324969291687,0.22660215198993683,0.4372481405735016,0.3406405448913574,-0.9181981086730957,-0.20217876136302948,0.35566627979278564,0.324905663728714,-0.8763206005096436
1687915304.1858041,0,669,22.50379753112793,20.864830017089844,439.6681823730469,0.860845685005188,0.22481518983840942,0.45651155710220337,0.34539341926574707,-0.916954755783081,-0.19974319636821747,0.37369513511657715,0.32962414622306824,-0.867006242275238
1687915304.1942263,0,669,22.761863708496094,20.94357681274414,439.7552795410156,0.8517408967018127,0.2230612188577652,0.474110871553421,0.34939685463905334,-0.9160991907119751,-0.19668269157409668,0.3904602825641632,0.33317553997039795,-0.8582160472869873
1687915304.2027125,0,669,22.991609573364258,21.029939651489258,439.847900390625,0.8430625200271606,0.22125211358070374,0.4901970326900482,0.35239923000335693,-0.9157899022102356,-0.19272682070732117,0.40627628564834595,0.33522582054138184,-0.8500372171401978
1687915304.2107778,0,669,23.196544647216797,21.139453887939453,439.93231201171875,0.8347471952438354,0.2194177806377411,0.505027711391449,0.35436779260635376,-0.916069507598877,-0.1877235323190689,0.4214506149291992,0.3356672525405884,-0.8424410223960876
1687915304.2189996,0,669,23.394630432128906,21.282007217407227,440.01422119140625,0.8265570998191833,0.2171117663383484,0.5192936062812805,0.35518524050712585,-0.9169083833694458,-0.18199588358402252,0.4366312026977539,0.3348754048347473,-0.834991991519928
1687915304.227576,0,669,23.60300636291504,21.466936111450195,440.0823669433594,0.8178279399871826,0.2142891138792038,0.5340763926506042,0.354652464389801,-0.9185669422149658,-0.17451775074005127,0.45318764448165894,0.33213698863983154,-0.8272278904914856
1687915304.235741,0,669,23.827219009399414,21.693649291992188,440.1349182128906,0.8087552785873413,0.21072502434253693,0.5490990877151489,0.352586954832077,-0.9209584593772888,-0.16588550806045532,0.4707412123680115,0.32776597142219543,-0.8191289305686951
1687915304.2442915,0,669,24.046533584594727,21.9511775970459,440.19305419921875,0.7992556691169739,0.20680493116378784,0.5642889738082886,0.34907642006874084,-0.9240562319755554,-0.15577468276023865,0.4892197847366333,0.3214837908744812,-0.8107479214668274
1687915304.2525613,0,669,24.246910095214844,22.225635528564453,440.2624206542969,0.790029764175415,0.20270729064941406,0.5785868167877197,0.34427744150161743,-0.9275855422019958,-0.14511404931545258,0.5072730779647827,0.31383880972862244,-0.8026077747344971
1687915304.2608294,0,669,24.423311233520508,22.518972396850586,440.34320068359375,0.7815089821815491,0.1986142098903656,0.5914356112480164,0.3384448289871216,-0.9313305616378784,-0.13445623219013214,0.5241171717643738,0.30524709820747375,-0.7950631380081177
1687915304.269324,0,669,24.5910701751709,22.824951171875,440.4270935058594,0.7736983895301819,0.19457019865512848,0.6029371619224548,0.33183571696281433,-0.9351463913917542,-0.1240413561463356,0.5396997332572937,0.2960466742515564,-0.7880866527557373
1687915304.2775278,0,669,24.741729736328125,23.141939163208008,440.535400390625,0.7661696076393127,0.19095152616500854,0.6136135458946228,0.3246743381023407,-0.9390302300453186,-0.11317607015371323,0.5545905232429504,0.2859366536140442,-0.7814534902572632
1687915304.2858045,0,669,24.883337020874023,23.458890914916992,440.63916015625,0.7593527436256409,0.18732887506484985,0.623130202293396,0.3169628381729126,-0.9428492784500122,-0.10280952602624893,0.5682587027549744,0.2755778133869171,-0.7753314971923828
1687915304.2940211,0,669,25.01946258544922,23.771690368652344,440.7603759765625,0.7532635927200317,0.1836175173521042,0.6315683722496033,0.30869707465171814,-0.946605920791626,-0.09296989440917969,0.5807754397392273,0.26499414443969727,-0.7697259187698364
1687915304.3026125,0,669,25.15332794189453,24.087223052978516,440.9036865234375,0.7476831674575806,0.18006472289562225,0.6391764879226685,0.2998771369457245,-0.9503554105758667,-0.08305627852678299,0.5924893021583557,0.2537741959095001,-0.7645620107650757
1687915304.310755,0,669,25.291301727294922,24.40848159790039,441.06951904296875,0.7423511147499084,0.1764993518590927,0.6463457345962524,0.2900581359863281,-0.9542542099952698,-0.07256139069795609,0.6039710640907288,0.24134387075901031,-0.759586751461029
1687915304.319165,0,669,25.444271087646484,24.74523162841797,441.23345947265625,0.737854540348053,0.1722196340560913,0.6526186466217041,0.27853554487228394,-0.9584228992462158,-0.06199558079242706,0.6148077845573425,0.22752121090888977,-0.7551459670066833
1687915304.3275943,0,669,25.574129104614258,25.100431442260742,441.4255676269531,0.7338857054710388,0.16787263751029968,0.6582025289535522,0.2650834321975708,-0.9629297256469727,-0.049971532076597214,0.6254138946533203,0.21115197241306305,-0.7511805891990662
1687915304.3358731,0,669,25.69536781311035,25.477075576782227,441.6287536621094,0.7308305501937866,0.16257260739803314,0.6629154086112976,0.24955622851848602,-0.9676213264465332,-0.03782473877072334,0.6353018283843994,0.1930781453847885,-0.7477381825447083
1687915304.3442564,0,669,25.808815002441406,25.865943908691406,441.810302734375,0.7291516661643982,0.15615971386432648,0.666297197341919,0.23188680410385132,-0.9723989367485046,-0.025861013680696487,0.6438682675361633,0.173362135887146,-0.7452377080917358
1687915304.3525124,0,669,25.90721893310547,26.267576217651367,441.97393798828125,0.7283174395561218,0.14927184581756592,0.6687836647033691,0.21263237297534943,-0.9770392179489136,-0.013486321084201336,0.6514147520065308,0.15202738344669342,-0.7433347105979919
1687915304.360845,0,669,25.99933433532715,26.678701400756836,442.1251220703125,0.7276720404624939,0.14248575270175934,0.6709628701210022,0.19328118860721588,-0.9811425805091858,-0.0012615951709449291,0.6581305265426636,0.13060253858566284,-0.741489827632904
