timestamp,found_marker_index,found_marker_id,CoordX,CoordY,CoordZ,R00,R01,R02,R10,R11,R12,R20,R21,R22
1687857301.45287,0,668,-40.303138732910156,-7.982176780700684,587.1427612304688,-0.8830496072769165,-0.1227230429649353,0.45294860005378723,-0.14800703525543213,0.9887707233428955,-0.02064826712012291,-0.4453282952308655,-0.08527302742004395,-0.8912975192070007
1687857301.4611585,0,668,-40.3950080871582,-7.992119789123535,587.1275634765625,-0.883163332939148,-0.12359035015106201,0.452490895986557,-0.14694629609584808,0.9890038967132568,-0.01667710579931736,-0.44545412063598633,-0.08122046291828156,-0.8916130661964417
1687857301.4694858,0,668,-40.48036193847656,-7.997071743011475,587.1202392578125,-0.8834604024887085,-0.12455625832080841,0.4516453146934509,-0.14588558673858643,0.9892218112945557,-0.012554940767586231,-0.44521358609199524,-0.0769803375005722,-0.892109215259552
1687857301.4778767,0,668,-40.575252532958984,-8.005742073059082,587.1220703125,-0.883461594581604,-0.12549139559268951,0.45138394832611084,-0.14490702748298645,0.9894083738327026,-0.008546068333089352,-0.44553062319755554,-0.07295883446931839,-0.8922889232635498
1687857301.486562,0,668,-40.68177032470703,-8.019880294799805,587.1283569335938,-0.8834933042526245,-0.12656058371067047,0.45102331042289734,-0.14396223425865173,0.9895737767219543,-0.004320484586060047,-0.44577401876449585,-0.06874744594097137,-0.892501711845398
1687857301.4944723,0,668,-40.79938888549805,-8.036470413208008,587.1510009765625,-0.8834542632102966,-0.1273820996284485,0.4508684277534485,-0.14323566854000092,0.9896880388259888,-0.0010504754027351737,-0.4460853040218353,-0.06550849229097366,-0.892589807510376
1687857301.5027647,0,668,-40.91641616821289,-8.065183639526367,587.1934814453125,-0.8836603760719299,-0.12804114818572998,0.4502774178981781,-0.14252297580242157,0.9897899031639099,0.0017587632173672318,-0.44590526819229126,-0.06262072920799255,-0.8928869962692261
1687857301.5111773,0,668,-41.022823333740234,-8.111006736755371,587.2665405273438,-0.8838785290718079,-0.12846753001213074,0.44972747564315796,-0.1417362540960312,0.9898955225944519,0.004206557758152485,-0.44572362303733826,-0.06002459675073624,-0.8931559324264526
1687857301.5196218,0,668,-41.11294174194336,-8.179673194885254,587.371337890625,-0.8840279579162598,-0.12859316170215607,0.4493977129459381,-0.14108027517795563,0.9899814128875732,0.005754215642809868,-0.4456353485584259,-0.05831426754593849,-0.8933132290840149
1687857301.527967,0,668,-41.19123458862305,-8.27364730834961,587.5364379882812,-0.8838478922843933,-0.12838493287563324,0.44981133937835693,-0.14055946469306946,0.9900516271591187,0.006390501745045185,-0.4461568593978882,-0.05757701024413109,-0.8931007385253906
1687857301.5361934,0,668,-41.254146575927734,-8.396166801452637,587.7243041992188,-0.8837209343910217,-0.12770767509937286,0.4502533972263336,-0.14001405239105225,0.990131139755249,0.006027711555361748,-0.4465796947479248,-0.05771499127149582,-0.8928804993629456
1687857301.5445433,0,668,-41.31146240234375,-8.540163040161133,587.9417724609375,-0.8836854696273804,-0.12664324045181274,0.450623482465744,-0.13946077227592468,0.9902159571647644,0.004803807474672794,-0.4468229413032532,-0.05859924480319023,-0.8927012085914612
1687857301.5527282,0,668,-41.375030517578125,-8.689967155456543,588.1639404296875,-0.8836919069290161,-0.12543423473834991,0.4509488046169281,-0.1389402151107788,0.9902956485748291,0.003185772569850087,-0.4469722509384155,-0.05983968824148178,-0.892544150352478
1687857301.5610998,0,668,-41.44487380981445,-8.829198837280273,588.3871459960938,-0.8838452696800232,-0.12449947744607925,0.4509073495864868,-0.13848403096199036,0.9903626441955566,0.001998606137931347,-0.44681063294410706,-0.06067700684070587,-0.8925685286521912
1687857301.5697052,0,668,-41.50947189331055,-8.940502166748047,588.5855102539062,-0.8839970827102661,-0.12408832460641861,0.4507230520248413,-0.13803666830062866,0.9904252290725708,0.001943972078152001,-0.4466486871242523,-0.060497842729091644,-0.8926617503166199
1687857301.5780094,0,668,-41.56854248046875,-9.023537635803223,588.7693481445312,-0.8843052983283997,-0.12442167103290558,0.4500260055065155,-0.13790744543075562,0.9904410243034363,0.0028443702030926943,-0.4460781216621399,-0.05954664945602417,-0.8930109143257141
1687857301.5863676,0,668,-41.62127685546875,-9.083460807800293,588.9464721679688,-0.8846204280853271,-0.12545785307884216,0.4491180181503296,-0.13812406361103058,0.9904042482376099,0.004601494409143925,-0.4453856945037842,-0.057963430881500244,-0.8934605717658997
1687857301.5946486,0,668,-41.66768264770508,-9.117612838745117,589.1136474609375,-0.8847030997276306,-0.1268564760684967,0.44856196641921997,-0.1386062204837799,0.9903249144554138,0.006696437485516071,-0.44507157802581787,-0.056249119341373444,-0.893726646900177
1687857301.6029637,0,668,-41.70148849487305,-9.131128311157227,589.2633056640625,-0.8849753141403198,-0.12849828600883484,0.44755661487579346,-0.1391863077878952,0.9902245402336121,0.009084242396056652,-0.44434884190559387,-0.05425442010164261,-0.8942094445228577
1687857301.6112313,0,668,-41.7337646484375,-9.124096870422363,589.4005126953125,-0.8850932717323303,-0.12988650798797607,0.44692209362983704,-0.13974744081497192,0.9901261329650879,0.010996340773999691,-0.4439375400543213,-0.05272343382239342,-0.8945052623748779
1687857301.6196055,0,668,-41.76736831665039,-9.10094928741455,589.519775390625,-0.8853982090950012,-0.1312337964773178,0.44592344760894775,-0.14020565152168274,0.9900373220443726,0.012980970554053783,-0.44318440556526184,-0.05102765932679176,-0.8949769735336304
1687857301.6277616,0,668,-41.81595993041992,-9.06124496459961,589.6329345703125,-0.8853154182434082,-0.13218195736408234,0.44580772519111633,-0.14055706560611725,0.9899678826332092,0.014397570863366127,-0.44323843717575073,-0.04991503432393074,-0.8950129747390747
1687857301.6363354,0,668,-41.86249542236328,-9.011006355285645,589.7024536132812,-0.885664165019989,-0.1332961767911911,0.4447821080684662,-0.14089243113994598,0.9898937940597534,0.016110556200146675,-0.44243451952934265,-0.048397887498140335,-0.8954939246177673
1687857301.644392,0,668,-41.918392181396484,-8.954989433288574,589.772216796875,-0.8856805562973022,-0.13421757519245148,0.4444722533226013,-0.14104552567005157,0.9898422360420227,0.01784801483154297,-0.44235292077064514,-0.04688318073749542,-0.8956148028373718
1687857301.6531029,0,668,-41.97272491455078,-8.887200355529785,589.8073120117188,-0.8859714269638062,-0.13542327284812927,0.4435257911682129,-0.14118598401546478,0.9897773265838623,0.020184023305773735,-0.44172513484954834,-0.044737156480550766,-0.896034300327301
1687857301.661055,0,668,-42.02762222290039,-8.821412086486816,589.853271484375,-0.8858866691589355,-0.13594810664653778,0.4435345232486725,-0.14110788702964783,0.9897600412368774,0.02153250202536583,-0.44192004203796387,-0.043510861694812775,-0.8959985971450806
1687857301.6696868,0,668,-42.0782585144043,-8.743769645690918,589.87451171875,-0.8857755064964294,-0.1362648457288742,0.44365936517715454,-0.14096492528915405,0.9897576570510864,0.022553084418177605,-0.44218844175338745,-0.04256344214081764,-0.895911693572998
1687857301.6779044,0,668,-42.11658477783203,-8.651036262512207,589.8734130859375,-0.8858553767204285,-0.13657058775424957,0.4434058666229248,-0.14080014824867249,0.9897578358650208,0.023552337661385536,-0.4420810043811798,-0.041567642241716385,-0.896011471748352
1687857301.686581,0,668,-42.152889251708984,-8.556434631347656,589.86474609375,-0.8858563303947449,-0.1365884244441986,0.4433984160423279,-0.14038604497909546,0.9897953867912292,0.02443111501634121,-0.44221070408821106,-0.040604494512081146,-0.8959916234016418
1687857301.694436,0,668,-42.185638427734375,-8.465108871459961,589.8449096679688,-0.8857221603393555,-0.13635240495204926,0.4437389373779297,-0.139688640832901,0.989871084690094,0.025343667715787888,-0.44270002841949463,-0.03953783959150314,-0.8957976698875427
1687857301.7029183,0,668,-42.209293365478516,-8.379630088806152,589.8054809570312,-0.8857447504997253,-0.13604843616485596,0.4437871277332306,-0.13893920183181763,0.9899548888206482,0.0261773020029068,-0.44289061427116394,-0.038473017513751984,-0.8957498073577881
1687857301.711071,0,668,-42.23476028442383,-8.301704406738281,589.7675170898438,-0.8857302069664001,-0.13557715713977814,0.44396042823791504,-0.1381424367427826,0.9900513291358948,0.026739809662103653,-0.44316890835762024,-0.03764551877975464,-0.8956473469734192
1687857301.7193537,0,668,-42.26921081542969,-8.235190391540527,589.72998046875,-0.8855534195899963,-0.13507622480392456,0.4444654881954193,-0.13739407062530518,0.9901438355445862,0.02716766484081745,-0.4437544643878937,-0.03700850531458855,-0.895383894443512
1687857301.7278085,0,668,-42.31068801879883,-8.16560173034668,589.6823120117188,-0.8853954672813416,-0.1349538266658783,0.4448172450065613,-0.13677875697612762,0.9902011752128601,0.028164686635136604,-0.44425949454307556,-0.035904668271541595,-0.8951783776283264
1687857301.7362278,0,668,-42.35647201538086,-8.099882125854492,589.62841796875,-0.885205090045929,-0.13491933047771454,0.44520634412765503,-0.13635294139385223,0.9902364015579224,0.028979163616895676,-0.44476935267448425,-0.03505269065499306,-0.8949589729309082
1687857301.7447262,0,668,-42.39757537841797,-8.040313720703125,589.5720825195312,-0.88518887758255,-0.1351512372493744,0.44516831636428833,-0.13600373268127441,0.990247905254364,0.03020036779344082,-0.44490861892700195,-0.03381152078509331,-0.8949375152587891
1687857301.7531037,0,668,-42.44709396362305,-7.991176605224609,589.5447387695312,-0.8848204612731934,-0.1349191665649414,0.4459703862667084,-0.135506734251976,0.9902992844581604,0.03074468858540058,-0.44579219818115234,-0.03322845697402954,-0.8945195078849792
1687857301.761126,0,668,-42.489959716796875,-7.960853099822998,589.5136108398438,-0.8845832943916321,-0.13475656509399414,0.44648975133895874,-0.13483525812625885,0.9903586506843567,0.03176851198077202,-0.44646599888801575,-0.03210066631436348,-0.8942246437072754
1687857301.7695363,0,668,-42.532352447509766,-7.954641819000244,589.495361328125,-0.8845033645629883,-0.1346835196018219,0.4466700255870819,-0.13432785868644714,0.9903994202613831,0.032634932547807693,-0.4467771053314209,-0.03113451413810253,-0.8941034078598022
1687857301.777997,0,668,-42.58721160888672,-7.986081123352051,589.5315551757812,-0.8839541077613831,-0.13442419469356537,0.44783392548561096,-0.13394498825073242,0.990442156791687,0.032909881323575974,-0.4479774832725525,-0.03089427947998047,-0.8935108780860901
1687857301.786299,0,668,-42.6316032409668,-8.053492546081543,589.5903930664062,-0.8836179375648499,-0.13405567407608032,0.4486071765422821,-0.13360345363616943,0.9904910326004028,0.032827217131853104,-0.4487420618534088,-0.030928751453757286,-0.8931259512901306
1687857301.7943802,0,668,-42.6735954284668,-8.141961097717285,589.6792602539062,-0.8833013772964478,-0.13358888030052185,0.4493691921234131,-0.133176788687706,0.9905529022216797,0.032693855464458466,-0.4494914710521698,-0.030967017635703087,-0.892747700214386
1687857301.8026676,0,668,-42.710716247558594,-8.24566650390625,589.7716064453125,-0.8830516934394836,-0.13318829238414764,0.44997841119766235,-0.13284148275852203,0.9906038045883179,0.03251476213335991,-0.450080931186676,-0.031063580885529518,-0.892447292804718
1687857301.8113515,0,668,-42.744380950927734,-8.370076179504395,589.8568115234375,-0.8829324841499329,-0.1328129917383194,0.4503231644630432,-0.13258658349514008,0.9906478524208069,0.03221220150589943,-0.45038989186286926,-0.03126561641693115,-0.8922843933105469
1687857301.8197517,0,668,-42.784568786621094,-8.514585494995117,589.9404296875,-0.8825992345809937,-0.13224346935749054,0.4511432349681854,-0.1323070526123047,0.9907060861587524,0.03156490996479988,-0.4511246085166931,-0.03183026984333992,-0.8918931484222412
1687857301.827974,0,668,-42.82100296020508,-8.67617416381836,590.0073852539062,-0.8824840188026428,-0.13182388246059418,0.4514913260936737,-0.13192062079906464,0.9907620549201965,0.031425315886735916,-0.45146307349205017,-0.03182867914438248,-0.8917219638824463
1687857301.8362136,0,668,-42.861297607421875,-8.857590675354004,590.0665283203125,-0.8824594616889954,-0.131454735994339,0.45164698362350464,-0.13160814344882965,0.9908095598220825,0.03123624622821808,-0.4516023099422455,-0.03187570348381996,-0.8916497826576233
1687857301.8445504,0,668,-42.91695785522461,-9.061813354492188,590.1326904296875,-0.8822840452194214,-0.13103942573070526,0.45211005210876465,-0.1312282830476761,0.9908641576766968,0.03110227733850479,-0.45205527544021606,-0.031888581812381744,-0.8914197087287903
1687857301.8529189,0,668,-42.980403900146484,-9.298493385314941,590.1836547851562,-0.8821552991867065,-0.1303720772266388,0.4525540769100189,-0.13080979883670807,0.990938663482666,0.03048516809940338,-0.4524277448654175,-0.03230585157871246,-0.8912157416343689
1687857301.8610866,0,668,-43.050872802734375,-9.572528839111328,590.239990234375,-0.8820844888687134,-0.1295144408941269,0.45293810963630676,-0.13028879463672638,0.9910327792167664,0.029644949361681938,-0.4527159631252289,-0.03286340832710266,-0.8910489678382874
1687857301.869577,0,668,-43.12987518310547,-9.880192756652832,590.29736328125,-0.8819636702537537,-0.12853574752807617,0.4534519612789154,-0.12958098948001862,0.9911471009254456,0.028916234150528908,-0.45315438508987427,-0.033255685120821,-0.8908115029335022
1687857301.878015,0,668,-43.21452331542969,-10.220309257507324,590.3614501953125,-0.8817706108093262,-0.1271940916776657,0.45420506596565247,-0.12855614721775055,0.9913060069084167,0.028029711917042732,-0.45382145047187805,-0.03367507830262184,-0.8904560804367065
1687857301.886087,0,668,-43.300350189208984,-10.586316108703613,590.4193115234375,-0.8815768361091614,-0.12548089027404785,0.4550569951534271,-0.12735584378242493,0.9914982318878174,0.026678264141082764,-0.4545358121395111,-0.034435223788022995,-0.8900625705718994
1687857301.8945704,0,668,-43.38743209838867,-10.970698356628418,590.4679565429688,-0.8815957307815552,-0.12371038645505905,0.4555048942565918,-0.12613379955291748,0.991692841053009,0.02521088533103466,-0.4548397958278656,-0.03522875905036926,-0.8898762464523315
1687857301.902758,0,668,-43.46896743774414,-11.364343643188477,590.4866943359375,-0.8819295167922974,-0.12200704962015152,0.4553181827068329,-0.12487298995256424,0.9918845295906067,0.02391236461699009,-0.45454055070877075,-0.035767924040555954,-0.8900076150894165
1687857301.9113936,0,668,-43.546295166015625,-11.749879837036133,590.494384765625,-0.8818560242652893,-0.12037105113267899,0.4558955729007721,-0.12356843054294586,0.9920714497566223,0.022915592417120934,-0.4550393521785736,-0.03612604737281799,-0.8897382020950317
1687857301.9198036,0,668,-43.616416931152344,-12.120651245117188,590.4884033203125,-0.8816396594047546,-0.11888017505407333,0.4567045569419861,-0.12248589098453522,0.992230236530304,0.021826116368174553,-0.4557507634162903,-0.03669709339737892,-0.8893506526947021
1687857301.927695,0,668,-43.66425323486328,-12.467345237731934,590.4497680664062,-0.8819998502731323,-0.11787727475166321,0.4562687575817108,-0.12157022953033447,0.9923527240753174,0.021370969712734222,-0.4552987217903137,-0.036619506776332855,-0.8895853757858276
1687857301.936255,0,668,-43.69168472290039,-12.787569046020508,590.390380859375,-0.882175624370575,-0.11694634705781937,0.4561684727668762,-0.12078265100717545,0.9924598932266235,0.020854240283370018,-0.4551677703857422,-0.036700136959552765,-0.8896490335464478
1687857301.944552,0,668,-43.70294189453125,-13.083210945129395,590.3298950195312,-0.8819159865379333,-0.11586646735668182,0.4569455087184906,-0.11993493884801865,0.9925760626792908,0.020207539200782776,-0.4558945596218109,-0.03698237985372543,-0.8892651200294495
1687857301.9528973,0,668,-43.68751525878906,-13.36329460144043,590.2406005859375,-0.8820032477378845,-0.11491256207227707,0.4570178687572479,-0.11899401992559433,0.9926944375038147,0.019955340772867203,-0.45597222447395325,-0.03678171709179878,-0.8892336487770081
1687857301.9612823,0,668,-43.66321563720703,-13.640908241271973,590.1773681640625,-0.8820447325706482,-0.11372555047273636,0.4572347402572632,-0.11785463243722916,0.9928375482559204,0.019591564312577248,-0.456187903881073,-0.036606598645448685,-0.8891302347183228
1687857301.969638,0,668,-43.62708282470703,-13.922242164611816,590.122802734375,-0.8818014860153198,-0.11217159032821655,0.4580869972705841,-0.11644496768712997,0.9930152893066406,0.01900678314268589,-0.4570194184780121,-0.03658171743154526,-0.8887041211128235
1687857301.977769,0,668,-43.58827590942383,-14.203150749206543,590.0853271484375,-0.8813783526420593,-0.1103953868150711,0.45933106541633606,-0.11476266384124756,0.9932206869125366,0.018500065430998802,-0.4582594335079193,-0.036408498883247375,-0.8880724906921387
1687857301.9861617,0,668,-43.536678314208984,-14.474480628967285,590.0403442382812,-0.8811479210853577,-0.1085401177406311,0.4602144658565521,-0.1130804717540741,0.9934266209602356,0.017787404358386993,-0.4591199457645416,-0.036367930471897125,-0.8876295685768127
1687857301.994452,0,668,-43.47446060180664,-14.724597930908203,589.9930419921875,-0.8809792399406433,-0.10677531361579895,0.4609496593475342,-0.11138128489255905,0.9936273097991943,0.017290959134697914,-0.45985841751098633,-0.036108192056417465,-0.8872578144073486
1687857302.0031128,0,668,-43.401885986328125,-14.945572853088379,589.9288330078125,-0.8808459639549255,-0.10534922778606415,0.4615321159362793,-0.10979369282722473,0.9938037991523743,0.017301354557275772,-0.4604950547218323,-0.03543348237872124,-0.8869547843933105
1687857302.0113268,0,668,-43.32420349121094,-15.140047073364258,589.8428344726562,-0.8805842399597168,-0.10408774763345718,0.4623171389102936,-0.10838352888822556,0.9939578771591187,0.017343098297715187,-0.4613289535045624,-0.03483550250530243,-0.8865450024604797
1687857302.0195336,0,668,-43.23570251464844,-15.309078216552734,589.7440795898438,-0.8803423643112183,-0.10315625369548798,0.4629860520362854,-0.10715056210756302,0.9940844178199768,0.01774749904870987,-0.4620779752731323,-0.03398534283041954,-0.8861878514289856
1687857302.0277967,0,668,-43.13779830932617,-15.470293998718262,589.6447143554688,-0.8802909851074219,-0.10229858011007309,0.46327394247055054,-0.10595361888408661,0.9942043423652649,0.018208814784884453,-0.462451696395874,-0.03305649384856224,-0.8860280513763428
1687857302.0361264,0,668,-43.039058685302734,-15.646416664123535,589.5574951171875,-0.8801349401473999,-0.10115665942430496,0.4638208746910095,-0.10462705045938492,0.9943427443504333,0.018322721123695374,-0.46305036544799805,-0.03240174427628517,-0.8857395052909851
1687857302.0445607,0,668,-42.945926666259766,-15.856915473937988,589.4971313476562,-0.8800930380821228,-0.09996728599071503,0.46415814757347107,-0.10338018089532852,0.9944760203361511,0.018163831904530525,-0.463409960269928,-0.0319988913834095,-0.8855660557746887
1687857302.052761,0,668,-42.86722946166992,-16.099529266357422,589.4669799804688,-0.8798664212226868,-0.09849625825881958,0.46490171551704407,-0.10198254138231277,0.9946284294128418,0.01771593652665615,-0.4641494154930115,-0.031824201345443726,-0.8851850032806396
1687857302.0611885,0,668,-42.800018310546875,-16.35848045349121,589.4613647460938,-0.8797210454940796,-0.0968417301774025,0.46552398800849915,-0.10047303885221481,0.9947932362556458,0.017075926065444946,-0.46475377678871155,-0.03175055608153343,-0.8848705291748047
1687857302.0695622,0,668,-42.73867416381836,-16.631046295166016,589.4655151367188,-0.8793954253196716,-0.09509701281785965,0.46649786829948425,-0.09889713674783707,0.9949625730514526,0.01639510691165924,-0.46570706367492676,-0.03171752393245697,-0.8843703269958496
1687857302.0781178,0,668,-42.68549728393555,-16.925601959228516,589.4945068359375,-0.878974974155426,-0.09303140640258789,0.4677051901817322,-0.09721501171588898,0.995146632194519,0.015245333313941956,-0.466853529214859,-0.03206769749522209,-0.8837530612945557
1687857302.0860405,0,668,-42.63059997558594,-17.242647171020508,589.525146484375,-0.8785485029220581,-0.09082186222076416,0.4689390957355499,-0.09535353630781174,0.9953431487083435,0.014130220748484135,-0.4680386483669281,-0.0323009192943573,-0.8831174969673157
1687857302.0944219,0,668,-42.58889389038086,-17.57735824584961,589.5880126953125,-0.8779231309890747,-0.08846928179264069,0.4705573320388794,-0.09358537197113037,0.9955319762229919,0.012566437013447285,-0.46956661343574524,-0.033004920929670334,-0.8822799324989319
1687857302.1029224,0,668,-42.56970977783203,-17.93589973449707,589.6637573242188,-0.8775420784950256,-0.08601915091276169,0.47172093391418457,-0.09182561933994293,0.9957171082496643,0.01074764784425497,-0.470625102519989,-0.03388455510139465,-0.8816823959350586
1687857302.1111252,0,668,-42.57293701171875,-18.324066162109375,589.7525024414062,-0.877417266368866,-0.08362964540719986,0.4723823070526123,-0.09015771746635437,0.9958881735801697,0.008848428726196289,-0.4711799621582031,-0.034825146198272705,-0.8813493251800537
1687857302.119572,0,668,-42.59882736206055,-18.72948455810547,589.8604736328125,-0.876998782157898,-0.08097206801176071,0.47362077236175537,-0.0885363295674324,0.9960527420043945,0.006347266491502523,-0.47226521372795105,-0.03636609762907028,-0.8807060122489929
1687857302.1279578,0,668,-42.634437561035156,-19.137392044067383,589.9786987304688,-0.8768473863601685,-0.07854770123958588,0.47430887818336487,-0.08695942908525467,0.9962029457092285,0.00421519111841917,-0.47283896803855896,-0.03754954785108566,-0.8803484439849854
1687857302.136176,0,668,-42.677818298339844,-19.544158935546875,590.0940551757812,-0.8766213655471802,-0.07624194771051407,0.4751022458076477,-0.08548237383365631,0.996337354183197,0.0021616925951093435,-0.47352689504623413,-0.038717880845069885,-0.879927933216095
1687857302.1446257,0,668,-42.7326774597168,-19.94777488708496,590.2225952148438,-0.8765449523925781,-0.07403121888637543,0.47559264302253723,-0.08427099138498306,0.9964428544044495,-0.00020906998543068767,-0.4738854169845581,-0.04026192054152489,-0.8796656131744385
1687857302.1528,0,668,-42.78916549682617,-20.346405029296875,590.3428344726562,-0.8763113617897034,-0.07211308926343918,0.47631725668907166,-0.08324326574802399,0.9965266585350037,-0.0022766469046473503,-0.4744986891746521,-0.04164525493979454,-0.8792705535888672
1687857302.1611817,0,668,-42.84672927856445,-20.746858596801758,590.4740600585938,-0.87614506483078,-0.07026979327201843,0.4768982529640198,-0.08239003270864487,0.9965898990631104,-0.00451974431052804,-0.47495436668395996,-0.04325161129236221,-0.8789469003677368
1687857302.1694696,0,668,-42.90375900268555,-21.153942108154297,590.5908813476562,-0.8758267164230347,-0.0685136616230011,0.4777378737926483,-0.08147698640823364,0.9966544508934021,-0.006437156815081835,-0.4756985306739807,-0.04456247389316559,-0.8784788250923157
1687857302.17797,0,668,-42.9532585144043,-21.560941696166992,590.7034912109375,-0.8759183883666992,-0.06695585697889328,0.4777906537055969,-0.08036481589078903,0.9967361688613892,-0.007651252672076225,-0.4757189154624939,-0.04509942978620529,-0.8784403800964355
1687857302.1864433,0,668,-43.023651123046875,-21.974040985107422,590.842529296875,-0.8752593398094177,-0.0649392232298851,0.4792744815349579,-0.0793013721704483,0.9968029260635376,-0.009759879671037197,-0.4771083891391754,-0.04654955118894577,-0.8776108026504517
1687857302.194463,0,668,-43.0992317199707,-22.427461624145508,590.9752807617188,-0.8751523494720459,-0.06281702220439911,0.47975245118141174,-0.07799169421195984,0.9968848824501038,-0.01174205169081688,-0.4775203466415405,-0.04769279062747955,-0.8773252964019775
1687857302.2028105,0,668,-43.18053436279297,-22.948537826538086,591.1270141601562,-0.8746384382247925,-0.060268618166446686,0.48101484775543213,-0.07661109417676926,0.9969571828842163,-0.014389940537512302,-0.4786839485168457,-0.04943706840276718,-0.8765943646430969
1687857302.2111707,0,668,-43.275089263916016,-23.43309783935547,591.3021850585938,-0.8742464780807495,-0.05765089392662048,0.4820472002029419,-0.07517635077238083,0.9970235824584961,-0.01710071787238121,-0.4796265661716461,-0.051188793033361435,-0.8759783506393433
1687857302.219553,0,668,-43.37124252319336,-23.957111358642578,591.4808349609375,-0.8739247918128967,-0.054857611656188965,0.48295557498931885,-0.07382615655660629,0.9970637559890747,-0.020337214693427086,-0.48042184114456177,-0.05342794954776764,-0.8754086494445801
1687857302.2277498,0,668,-43.48027038574219,-24.516061782836914,591.6691284179688,-0.8735285401344299,-0.05202426016330719,0.4839848577976227,-0.07233414053916931,0.9971065521240234,-0.023373059928417206,-0.4813685119152069,-0.05542566254734993,-0.8747641444206238
1687857302.2362366,0,668,-43.600364685058594,-25.08447265625,591.85546875,-0.8731212615966797,-0.04912829026579857,0.48502135276794434,-0.07092706114053726,0.9971246123313904,-0.026681087911128998,-0.48231592774391174,-0.05769696086645126,-0.8740952014923096
