timestamp,found_marker_id,found_marker_index,found_marker_data,marker1_data,marker2_data,marker3_data,marker4_data,marker5_data
1687838674.567062,668,0,"(-52.25082015991211, 69.68299102783203, 526.3279418945312)","(-52.25082015991211, 69.68299102783203, 526.3279418945312)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838674.5751617,670,1,"(-53.197418212890625, 69.40251159667969, 524.3242797851562)","(0, 0, 0)","(-53.197418212890625, 69.40251159667969, 524.3242797851562)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838674.5826452,670,1,"(-54.206485748291016, 69.05945587158203, 522.3102416992188)","(0, 0, 0)","(-54.206485748291016, 69.05945587158203, 522.3102416992188)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838674.591185,670,1,"(-55.244590759277344, 68.5898666381836, 519.8720703125)","(0, 0, 0)","(-55.244590759277344, 68.5898666381836, 519.8720703125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838674.5996063,668,0,"(-56.417335510253906, 67.93850708007812, 517.3162231445312)","(-56.417335510253906, 67.93850708007812, 517.3162231445312)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838674.6081574,668,0,"(-57.379539489746094, 67.31684112548828, 514.4611206054688)","(-57.379539489746094, 67.31684112548828, 514.4611206054688)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838674.6160126,668,0,"(-58.357669830322266, 66.67796325683594, 511.51934814453125)","(-58.357669830322266, 66.67796325683594, 511.51934814453125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838674.6245818,668,0,"(-59.4151496887207, 65.98081970214844, 508.5372619628906)","(-59.4151496887207, 65.98081970214844, 508.5372619628906)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838674.63313,669,2,"(-60.24079895019531, 65.32067108154297, 504.3417663574219)","(0, 0, 0)","(0, 0, 0)","(-60.24079895019531, 65.32067108154297, 504.3417663574219)","(0, 0, 0)","(0, 0, 0)"
1687838674.6415823,669,2,"(-61.449893951416016, 64.46923828125, 501.37158203125)","(0, 0, 0)","(0, 0, 0)","(-61.449893951416016, 64.46923828125, 501.37158203125)","(0, 0, 0)","(0, 0, 0)"
1687838674.6495402,669,2,"(-62.69755554199219, 63.618797302246094, 498.3955078125)","(0, 0, 0)","(0, 0, 0)","(-62.69755554199219, 63.618797302246094, 498.3955078125)","(0, 0, 0)","(0, 0, 0)"
1687838674.658187,669,2,"(-63.9421272277832, 62.878944396972656, 495.4032287597656)","(0, 0, 0)","(0, 0, 0)","(-63.9421272277832, 62.878944396972656, 495.4032287597656)","(0, 0, 0)","(0, 0, 0)"
1687838674.6664696,669,2,"(-65.0719985961914, 62.3770866394043, 492.4214782714844)","(0, 0, 0)","(0, 0, 0)","(-65.0719985961914, 62.3770866394043, 492.4214782714844)","(0, 0, 0)","(0, 0, 0)"
1687838674.6746073,669,2,"(-66.0216064453125, 62.1594352722168, 489.54229736328125)","(0, 0, 0)","(0, 0, 0)","(-66.0216064453125, 62.1594352722168, 489.54229736328125)","(0, 0, 0)","(0, 0, 0)"
1687838674.6829922,669,2,"(-66.76956939697266, 62.181602478027344, 486.6996765136719)","(0, 0, 0)","(0, 0, 0)","(-66.76956939697266, 62.181602478027344, 486.6996765136719)","(0, 0, 0)","(0, 0, 0)"
1687838674.6911225,669,2,"(-67.39183044433594, 62.27312469482422, 483.9242858886719)","(0, 0, 0)","(0, 0, 0)","(-67.39183044433594, 62.27312469482422, 483.9242858886719)","(0, 0, 0)","(0, 0, 0)"
1687838674.6995914,669,2,"(-67.97244262695312, 62.1983757019043, 481.20123291015625)","(0, 0, 0)","(0, 0, 0)","(-67.97244262695312, 62.1983757019043, 481.20123291015625)","(0, 0, 0)","(0, 0, 0)"
1687838674.7081423,669,2,"(-68.6638412475586, 61.769012451171875, 478.48992919921875)","(0, 0, 0)","(0, 0, 0)","(-68.6638412475586, 61.769012451171875, 478.48992919921875)","(0, 0, 0)","(0, 0, 0)"
1687838674.71606,669,2,"(-69.51477813720703, 60.893463134765625, 475.7984313964844)","(0, 0, 0)","(0, 0, 0)","(-69.51477813720703, 60.893463134765625, 475.7984313964844)","(0, 0, 0)","(0, 0, 0)"
1687838674.7253835,669,2,"(-70.44564056396484, 59.65196990966797, 473.04534912109375)","(0, 0, 0)","(0, 0, 0)","(-70.44564056396484, 59.65196990966797, 473.04534912109375)","(0, 0, 0)","(0, 0, 0)"
1687838674.73362,669,2,"(-71.38551330566406, 58.222232818603516, 470.2120666503906)","(0, 0, 0)","(0, 0, 0)","(-71.38551330566406, 58.222232818603516, 470.2120666503906)","(0, 0, 0)","(0, 0, 0)"
1687838674.7413259,669,2,"(-72.32023620605469, 56.723899841308594, 467.3481750488281)","(0, 0, 0)","(0, 0, 0)","(-72.32023620605469, 56.723899841308594, 467.3481750488281)","(0, 0, 0)","(0, 0, 0)"
1687838674.74975,669,2,"(-73.23878479003906, 55.24296569824219, 464.39703369140625)","(0, 0, 0)","(0, 0, 0)","(-73.23878479003906, 55.24296569824219, 464.39703369140625)","(0, 0, 0)","(0, 0, 0)"
1687838674.7578259,669,2,"(-74.08489990234375, 53.849212646484375, 461.3897399902344)","(0, 0, 0)","(0, 0, 0)","(-74.08489990234375, 53.849212646484375, 461.3897399902344)","(0, 0, 0)","(0, 0, 0)"
1687838674.7663143,670,1,"(-74.90496826171875, 52.58357620239258, 459.6885681152344)","(0, 0, 0)","(-74.90496826171875, 52.58357620239258, 459.6885681152344)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838674.774467,670,1,"(-75.59817504882812, 51.35487365722656, 456.76983642578125)","(0, 0, 0)","(-75.59817504882812, 51.35487365722656, 456.76983642578125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838674.7832317,670,1,"(-76.21296691894531, 50.17464065551758, 453.9126892089844)","(0, 0, 0)","(-76.21296691894531, 50.17464065551758, 453.9126892089844)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838674.7912645,670,1,"(-76.73058319091797, 49.012725830078125, 451.1413879394531)","(0, 0, 0)","(-76.73058319091797, 49.012725830078125, 451.1413879394531)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838674.7997885,670,1,"(-77.19275665283203, 47.78357696533203, 448.53515625)","(0, 0, 0)","(-77.19275665283203, 47.78357696533203, 448.53515625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838674.8081553,670,1,"(-77.7370834350586, 46.42633819580078, 446.0203857421875)","(0, 0, 0)","(-77.7370834350586, 46.42633819580078, 446.0203857421875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838674.8162491,670,1,"(-78.43767547607422, 44.9737663269043, 443.4642333984375)","(0, 0, 0)","(-78.43767547607422, 44.9737663269043, 443.4642333984375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838674.8249986,670,1,"(-79.24594116210938, 43.497291564941406, 440.87451171875)","(0, 0, 0)","(-79.24594116210938, 43.497291564941406, 440.87451171875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838674.833019,670,1,"(-80.04857635498047, 42.06871032714844, 438.3116455078125)","(0, 0, 0)","(-80.04857635498047, 42.06871032714844, 438.3116455078125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838674.8414774,670,1,"(-80.8247299194336, 40.6731071472168, 435.8103332519531)","(0, 0, 0)","(-80.8247299194336, 40.6731071472168, 435.8103332519531)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838674.849994,670,1,"(-81.57845306396484, 39.276939392089844, 433.3900451660156)","(0, 0, 0)","(-81.57845306396484, 39.276939392089844, 433.3900451660156)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838674.8581965,670,1,"(-82.29722595214844, 37.82061004638672, 430.98193359375)","(0, 0, 0)","(-82.29722595214844, 37.82061004638672, 430.98193359375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838674.866254,670,1,"(-82.98979949951172, 36.292091369628906, 428.5942687988281)","(0, 0, 0)","(-82.98979949951172, 36.292091369628906, 428.5942687988281)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838674.8747342,667,3,"(-83.53234100341797, 34.63496017456055, 425.496337890625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(-83.53234100341797, 34.63496017456055, 425.496337890625)","(0, 0, 0)"
1687838674.8829625,667,3,"(-83.9527587890625, 33.15176010131836, 423.3018493652344)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(-83.9527587890625, 33.15176010131836, 423.3018493652344)","(0, 0, 0)"
1687838674.8911605,667,3,"(-84.2401351928711, 31.70577621459961, 421.2576904296875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(-84.2401351928711, 31.70577621459961, 421.2576904296875)","(0, 0, 0)"
1687838674.8993514,667,3,"(-84.47970581054688, 30.266029357910156, 419.3331298828125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(-84.47970581054688, 30.266029357910156, 419.3331298828125)","(0, 0, 0)"
1687838674.9082582,667,3,"(-84.70994567871094, 28.845603942871094, 417.4903259277344)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(-84.70994567871094, 28.845603942871094, 417.4903259277344)","(0, 0, 0)"
1687838674.916254,667,3,"(-84.92546844482422, 27.45943260192871, 415.7063293457031)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(-84.92546844482422, 27.45943260192871, 415.7063293457031)","(0, 0, 0)"
1687838674.9245546,667,3,"(-85.10875701904297, 26.094873428344727, 413.9895935058594)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(-85.10875701904297, 26.094873428344727, 413.9895935058594)","(0, 0, 0)"
1687838674.932954,667,3,"(-85.21382904052734, 24.74596405029297, 412.3719482421875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(-85.21382904052734, 24.74596405029297, 412.3719482421875)","(0, 0, 0)"
1687838674.9414504,667,3,"(-85.24667358398438, 23.35687828063965, 410.9075622558594)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(-85.24667358398438, 23.35687828063965, 410.9075622558594)","(0, 0, 0)"
1687838674.9497762,667,3,"(-85.21894836425781, 21.909305572509766, 409.57794189453125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(-85.21894836425781, 21.909305572509766, 409.57794189453125)","(0, 0, 0)"
1687838674.957781,667,3,"(-85.11090850830078, 20.407859802246094, 408.4090270996094)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(-85.11090850830078, 20.407859802246094, 408.4090270996094)","(0, 0, 0)"
1687838674.9664738,667,3,"(-85.02822875976562, 18.794231414794922, 407.3858947753906)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(-85.02822875976562, 18.794231414794922, 407.3858947753906)","(0, 0, 0)"
1687838674.9746156,668,0,"(-84.99945068359375, 17.21627426147461, 407.0569152832031)","(-84.99945068359375, 17.21627426147461, 407.0569152832031)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838674.983154,668,0,"(-84.83817291259766, 15.517248153686523, 406.22271728515625)","(-84.83817291259766, 15.517248153686523, 406.22271728515625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838674.9915645,668,0,"(-84.44290924072266, 14.015374183654785, 405.5355529785156)","(-84.44290924072266, 14.015374183654785, 405.5355529785156)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838674.999755,668,0,"(-83.8559341430664, 12.642144203186035, 405.02508544921875)","(-83.8559341430664, 12.642144203186035, 405.02508544921875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838675.008113,668,0,"(-83.21206665039062, 11.281092643737793, 404.746826171875)","(-83.21206665039062, 11.281092643737793, 404.746826171875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838675.0170848,667,3,"(-82.58881378173828, 9.793580055236816, 404.09246826171875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(-82.58881378173828, 9.793580055236816, 404.09246826171875)","(0, 0, 0)"
1687838675.0249827,668,0,"(-82.0201644897461, 8.658308029174805, 404.683349609375)","(-82.0201644897461, 8.658308029174805, 404.683349609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838675.0409017,668,0,"(-81.46598052978516, 7.375185012817383, 404.87640380859375)","(-81.46598052978516, 7.375185012817383, 404.87640380859375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838675.0428512,668,0,"(-80.92259216308594, 6.076074600219727, 405.1858825683594)","(-80.92259216308594, 6.076074600219727, 405.1858825683594)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838675.0494246,668,0,"(-80.36961364746094, 4.775435924530029, 405.6341857910156)","(-80.36961364746094, 4.775435924530029, 405.6341857910156)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838675.0579114,668,0,"(-79.70323944091797, 3.5785880088806152, 406.191162109375)","(-79.70323944091797, 3.5785880088806152, 406.191162109375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838675.0661426,668,0,"(-78.8251724243164, 2.6939308643341064, 406.8233642578125)","(-78.8251724243164, 2.6939308643341064, 406.8233642578125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838675.074609,668,0,"(-77.75631713867188, 2.087473154067993, 407.5301513671875)","(-77.75631713867188, 2.087473154067993, 407.5301513671875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838675.0828233,668,0,"(-76.54312896728516, 1.638277530670166, 408.345703125)","(-76.54312896728516, 1.638277530670166, 408.345703125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838675.0918744,668,0,"(-75.26606750488281, 1.2837486267089844, 409.32379150390625)","(-75.26606750488281, 1.2837486267089844, 409.32379150390625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838675.0998635,669,2,"(-74.02912139892578, 0.8041848540306091, 409.6414794921875)","(0, 0, 0)","(0, 0, 0)","(-74.02912139892578, 0.8041848540306091, 409.6414794921875)","(0, 0, 0)","(0, 0, 0)"
1687838675.108147,669,2,"(-72.71453857421875, 0.5766647458076477, 410.9731750488281)","(0, 0, 0)","(0, 0, 0)","(-72.71453857421875, 0.5766647458076477, 410.9731750488281)","(0, 0, 0)","(0, 0, 0)"
1687838675.116081,669,2,"(-71.3862075805664, 0.40675899386405945, 412.3973388671875)","(0, 0, 0)","(0, 0, 0)","(-71.3862075805664, 0.40675899386405945, 412.3973388671875)","(0, 0, 0)","(0, 0, 0)"
1687838675.124979,669,2,"(-70.0987777709961, 0.24144499003887177, 413.9132385253906)","(0, 0, 0)","(0, 0, 0)","(-70.0987777709961, 0.24144499003887177, 413.9132385253906)","(0, 0, 0)","(0, 0, 0)"
1687838675.133202,669,2,"(-68.8648452758789, 0.04746300354599953, 415.4027099609375)","(0, 0, 0)","(0, 0, 0)","(-68.8648452758789, 0.04746300354599953, 415.4027099609375)","(0, 0, 0)","(0, 0, 0)"
1687838675.141159,669,2,"(-67.72844696044922, -0.18767915666103363, 416.9517822265625)","(0, 0, 0)","(0, 0, 0)","(-67.72844696044922, -0.18767915666103363, 416.9517822265625)","(0, 0, 0)","(0, 0, 0)"
1687838675.1496048,669,2,"(-66.6668930053711, -0.44611796736717224, 418.48895263671875)","(0, 0, 0)","(0, 0, 0)","(-66.6668930053711, -0.44611796736717224, 418.48895263671875)","(0, 0, 0)","(0, 0, 0)"
1687838675.157898,669,2,"(-65.62442016601562, -0.6653133034706116, 420.0238037109375)","(0, 0, 0)","(0, 0, 0)","(-65.62442016601562, -0.6653133034706116, 420.0238037109375)","(0, 0, 0)","(0, 0, 0)"
1687838675.16631,669,2,"(-64.53760528564453, -0.7791411876678467, 421.55059814453125)","(0, 0, 0)","(0, 0, 0)","(-64.53760528564453, -0.7791411876678467, 421.55059814453125)","(0, 0, 0)","(0, 0, 0)"
1687838675.174867,669,2,"(-63.39691162109375, -0.7977162599563599, 423.05987548828125)","(0, 0, 0)","(0, 0, 0)","(-63.39691162109375, -0.7977162599563599, 423.05987548828125)","(0, 0, 0)","(0, 0, 0)"
1687838675.1830325,669,2,"(-62.23882293701172, -0.770913302898407, 424.58612060546875)","(0, 0, 0)","(0, 0, 0)","(-62.23882293701172, -0.770913302898407, 424.58612060546875)","(0, 0, 0)","(0, 0, 0)"
1687838675.19111,669,2,"(-61.115360260009766, -0.7267316579818726, 426.1275329589844)","(0, 0, 0)","(0, 0, 0)","(-61.115360260009766, -0.7267316579818726, 426.1275329589844)","(0, 0, 0)","(0, 0, 0)"
1687838675.199702,669,2,"(-59.98358154296875, -0.6011175513267517, 427.7433776855469)","(0, 0, 0)","(0, 0, 0)","(-59.98358154296875, -0.6011175513267517, 427.7433776855469)","(0, 0, 0)","(0, 0, 0)"
1687838675.2082477,669,2,"(-58.789398193359375, -0.36645588278770447, 429.4541320800781)","(0, 0, 0)","(0, 0, 0)","(-58.789398193359375, -0.36645588278770447, 429.4541320800781)","(0, 0, 0)","(0, 0, 0)"
1687838675.2163932,669,2,"(-57.54351806640625, -0.0794956311583519, 431.25567626953125)","(0, 0, 0)","(0, 0, 0)","(-57.54351806640625, -0.0794956311583519, 431.25567626953125)","(0, 0, 0)","(0, 0, 0)"
1687838675.224783,669,2,"(-56.32421875, 0.22158822417259216, 433.12945556640625)","(0, 0, 0)","(0, 0, 0)","(-56.32421875, 0.22158822417259216, 433.12945556640625)","(0, 0, 0)","(0, 0, 0)"
1687838675.2330837,669,2,"(-55.18809509277344, 0.5561065077781677, 435.0292053222656)","(0, 0, 0)","(0, 0, 0)","(-55.18809509277344, 0.5561065077781677, 435.0292053222656)","(0, 0, 0)","(0, 0, 0)"
1687838675.2409992,669,2,"(-54.14563751220703, 0.9927279949188232, 436.9765625)","(0, 0, 0)","(0, 0, 0)","(-54.14563751220703, 0.9927279949188232, 436.9765625)","(0, 0, 0)","(0, 0, 0)"
1687838675.2494864,669,2,"(-53.08188247680664, 1.600941777229309, 439.0110778808594)","(0, 0, 0)","(0, 0, 0)","(-53.08188247680664, 1.600941777229309, 439.0110778808594)","(0, 0, 0)","(0, 0, 0)"
1687838675.2580361,669,2,"(-52.05337905883789, 2.3587260246276855, 440.93487548828125)","(0, 0, 0)","(0, 0, 0)","(-52.05337905883789, 2.3587260246276855, 440.93487548828125)","(0, 0, 0)","(0, 0, 0)"
1687838675.2662845,669,2,"(-51.239566802978516, 3.0912208557128906, 442.7826232910156)","(0, 0, 0)","(0, 0, 0)","(-51.239566802978516, 3.0912208557128906, 442.7826232910156)","(0, 0, 0)","(0, 0, 0)"
1687838675.2745643,669,2,"(-50.482181549072266, 3.7794482707977295, 444.6828918457031)","(0, 0, 0)","(0, 0, 0)","(-50.482181549072266, 3.7794482707977295, 444.6828918457031)","(0, 0, 0)","(0, 0, 0)"
1687838675.2832603,669,2,"(-49.582279205322266, 4.473143100738525, 446.7059020996094)","(0, 0, 0)","(0, 0, 0)","(-49.582279205322266, 4.473143100738525, 446.7059020996094)","(0, 0, 0)","(0, 0, 0)"
1687838675.2915022,669,2,"(-48.558250427246094, 5.082180023193359, 448.82586669921875)","(0, 0, 0)","(0, 0, 0)","(-48.558250427246094, 5.082180023193359, 448.82586669921875)","(0, 0, 0)","(0, 0, 0)"
1687838675.2996652,669,2,"(-47.51471710205078, 5.548691749572754, 451.0547790527344)","(0, 0, 0)","(0, 0, 0)","(-47.51471710205078, 5.548691749572754, 451.0547790527344)","(0, 0, 0)","(0, 0, 0)"
1687838675.30783,669,2,"(-46.43070983886719, 5.913939476013184, 453.3246154785156)","(0, 0, 0)","(0, 0, 0)","(-46.43070983886719, 5.913939476013184, 453.3246154785156)","(0, 0, 0)","(0, 0, 0)"
1687838675.3161616,669,2,"(-45.24787521362305, 6.250482082366943, 455.6880187988281)","(0, 0, 0)","(0, 0, 0)","(-45.24787521362305, 6.250482082366943, 455.6880187988281)","(0, 0, 0)","(0, 0, 0)"
1687838675.3245249,669,2,"(-43.945343017578125, 6.548942565917969, 458.1031188964844)","(0, 0, 0)","(0, 0, 0)","(-43.945343017578125, 6.548942565917969, 458.1031188964844)","(0, 0, 0)","(0, 0, 0)"
1687838675.3331165,669,2,"(-42.568424224853516, 6.825444221496582, 460.6566467285156)","(0, 0, 0)","(0, 0, 0)","(-42.568424224853516, 6.825444221496582, 460.6566467285156)","(0, 0, 0)","(0, 0, 0)"
1687838675.3414562,669,2,"(-41.13433837890625, 7.106622695922852, 463.28765869140625)","(0, 0, 0)","(0, 0, 0)","(-41.13433837890625, 7.106622695922852, 463.28765869140625)","(0, 0, 0)","(0, 0, 0)"
1687838675.3497248,669,2,"(-39.63717269897461, 7.430850028991699, 466.00482177734375)","(0, 0, 0)","(0, 0, 0)","(-39.63717269897461, 7.430850028991699, 466.00482177734375)","(0, 0, 0)","(0, 0, 0)"
1687838675.357712,669,2,"(-38.106136322021484, 7.843914031982422, 468.76580810546875)","(0, 0, 0)","(0, 0, 0)","(-38.106136322021484, 7.843914031982422, 468.76580810546875)","(0, 0, 0)","(0, 0, 0)"
1687838675.366653,669,2,"(-36.624725341796875, 8.387426376342773, 471.48834228515625)","(0, 0, 0)","(0, 0, 0)","(-36.624725341796875, 8.387426376342773, 471.48834228515625)","(0, 0, 0)","(0, 0, 0)"
1687838675.3746269,669,2,"(-35.220455169677734, 9.093243598937988, 474.1539611816406)","(0, 0, 0)","(0, 0, 0)","(-35.220455169677734, 9.093243598937988, 474.1539611816406)","(0, 0, 0)","(0, 0, 0)"
1687838675.3828301,669,2,"(-33.89365005493164, 9.964231491088867, 476.72552490234375)","(0, 0, 0)","(0, 0, 0)","(-33.89365005493164, 9.964231491088867, 476.72552490234375)","(0, 0, 0)","(0, 0, 0)"
1687838675.3916647,669,2,"(-33.07368469238281, 11.335418701171875, 478.77264404296875)","(0, 0, 0)","(0, 0, 0)","(-33.07368469238281, 11.335418701171875, 478.77264404296875)","(0, 0, 0)","(0, 0, 0)"
1687838675.3995886,669,2,"(-32.52785873413086, 13.058737754821777, 480.4301452636719)","(0, 0, 0)","(0, 0, 0)","(-32.52785873413086, 13.058737754821777, 480.4301452636719)","(0, 0, 0)","(0, 0, 0)"
1687838675.4079828,669,2,"(-31.861513137817383, 15.07916259765625, 482.1300964355469)","(0, 0, 0)","(0, 0, 0)","(-31.861513137817383, 15.07916259765625, 482.1300964355469)","(0, 0, 0)","(0, 0, 0)"
1687838675.416261,669,2,"(-30.979249954223633, 17.242578506469727, 483.9399108886719)","(0, 0, 0)","(0, 0, 0)","(-30.979249954223633, 17.242578506469727, 483.9399108886719)","(0, 0, 0)","(0, 0, 0)"
1687838675.4246871,669,2,"(-29.950712203979492, 19.51991081237793, 485.8684997558594)","(0, 0, 0)","(0, 0, 0)","(-29.950712203979492, 19.51991081237793, 485.8684997558594)","(0, 0, 0)","(0, 0, 0)"
1687838675.432617,669,2,"(-28.77745246887207, 21.8979549407959, 487.95404052734375)","(0, 0, 0)","(0, 0, 0)","(-28.77745246887207, 21.8979549407959, 487.95404052734375)","(0, 0, 0)","(0, 0, 0)"
1687838675.4417822,669,2,"(-27.381383895874023, 24.371625900268555, 490.28521728515625)","(0, 0, 0)","(0, 0, 0)","(-27.381383895874023, 24.371625900268555, 490.28521728515625)","(0, 0, 0)","(0, 0, 0)"
1687838675.4497323,670,1,"(-25.771610260009766, 26.84855842590332, 492.921875)","(0, 0, 0)","(-25.771610260009766, 26.84855842590332, 492.921875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
